seed	policy	file	date	weed_instances	accepted_candidates	role_qualified_candidates	candidate_precision	many_to_one_qualified_recalled	one_to_one_qualified_recalled	many_to_one_qualified_recall	one_to_one_qualified_recall	crop_overlap_scene
20260813	validation_global_top520_score_threshold	2023-06-06_0161	2023-06-06	101	27	27	1.0	34	26	0.33663366336633666	0.25742574257425743	0
20260813	validation_global_top520_score_threshold	2023-06-06_0166	2023-06-06	76	5	4	0.8	6	4	0.07894736842105263	0.05263157894736842	0
20260813	validation_global_top520_score_threshold	2023-06-06_0176	2023-06-06	150	26	24	0.9230769230769231	37	24	0.24666666666666667	0.16	0
20260813	validation_global_top520_score_threshold	2023-06-06_0231	2023-06-06	65	21	18	0.8571428571428571	24	18	0.36923076923076925	0.27692307692307694	0
20260813	validation_global_top520_score_threshold	2023-06-06_0667	2023-06-06	95	32	31	0.96875	39	31	0.4105263157894737	0.3263157894736842	0
20260813	validation_global_top520_score_threshold	2023-06-06_0670	2023-06-06	96	38	37	0.9736842105263158	57	37	0.59375	0.3854166666666667	0
20260813	validation_global_top520_score_threshold	2023-06-06_0736	2023-06-06	69	30	29	0.9666666666666667	51	27	0.7391304347826086	0.391304347826087	0
20260813	validation_global_top520_score_threshold	2023-06-06_0770	2023-06-06	74	39	39	1.0	53	38	0.7162162162162162	0.5135135135135135	0
20260813	validation_global_top520_score_threshold	2023-06-15_0169	2023-06-15	80	6	6	1.0	13	5	0.1625	0.0625	0
20260813	validation_global_top520_score_threshold	2023-06-15_0735	2023-06-15	74	2	2	1.0	2	2	0.02702702702702703	0.02702702702702703	0
20260814	bounded_global_min5_max50	2023-05-25_0109	2023-05-25	17	5	0	0.0	0	0	0.0	0.0	1
20260814	bounded_global_min5_max50	2023-05-25_0114	2023-05-25	17	5	3	0.6	3	3	0.17647058823529413	0.17647058823529413	0
20260814	bounded_global_min5_max50	2023-05-25_0170	2023-05-25	16	5	0	0.0	0	0	0.0	0.0	0
20260814	bounded_global_min5_max50	2023-05-25_0183	2023-05-25	9	5	1	0.2	1	1	0.1111111111111111	0.1111111111111111	0
20260814	bounded_global_min5_max50	2023-05-25_0681	2023-05-25	69	5	4	0.8	4	4	0.057971014492753624	0.057971014492753624	0
20260814	bounded_global_min5_max50	2023-05-25_0685	2023-05-25	114	5	4	0.8	5	4	0.043859649122807015	0.03508771929824561	0
20260814	bounded_global_min5_max50	2023-05-25_0750	2023-05-25	74	5	3	0.6	3	3	0.04054054054054054	0.04054054054054054	0
20260814	bounded_global_min5_max50	2023-05-25_0786	2023-05-25	76	5	4	0.8	4	4	0.05263157894736842	0.05263157894736842	0
20260814	bounded_global_min5_max50	2023-05-30_0039	2023-05-30	43	5	3	0.6	3	3	0.06976744186046512	0.06976744186046512	0
20260814	bounded_global_min5_max50	2023-05-30_0044	2023-05-30	46	22	13	0.5909090909090909	13	13	0.2826086956521739	0.2826086956521739	0
20260814	bounded_global_min5_max50	2023-05-30_0099	2023-05-30	52	18	13	0.7222222222222222	12	12	0.23076923076923078	0.23076923076923078	0
20260814	bounded_global_min5_max50	2023-05-30_0114	2023-05-30	35	13	7	0.5384615384615384	8	7	0.22857142857142856	0.2	0
20260814	bounded_global_min5_max50	2023-05-30_0649	2023-05-30	93	47	45	0.9574468085106383	46	40	0.4946236559139785	0.43010752688172044	0
20260814	bounded_global_min5_max50	2023-05-30_0652	2023-05-30	55	22	20	0.9090909090909091	21	19	0.38181818181818183	0.34545454545454546	0
20260814	bounded_global_min5_max50	2023-05-30_0720	2023-05-30	49	28	26	0.9285714285714286	30	26	0.6122448979591837	0.5306122448979592	0
20260814	bounded_global_min5_max50	2023-05-30_0750	2023-05-30	67	26	26	1.0	29	26	0.43283582089552236	0.3880597014925373	0
20260814	bounded_global_min5_max50	2023-06-06_0161	2023-06-06	101	33	32	0.9696969696969697	38	31	0.37623762376237624	0.3069306930693069	0
20260814	bounded_global_min5_max50	2023-06-06_0166	2023-06-06	76	5	5	1.0	5	5	0.06578947368421052	0.06578947368421052	0
20260814	bounded_global_min5_max50	2023-06-06_0176	2023-06-06	150	50	48	0.96	57	44	0.38	0.29333333333333333	0
20260814	bounded_global_min5_max50	2023-06-06_0231	2023-06-06	65	31	26	0.8387096774193549	29	25	0.4461538461538462	0.38461538461538464	0
20260814	bounded_global_min5_max50	2023-06-06_0667	2023-06-06	95	32	31	0.96875	39	31	0.4105263157894737	0.3263157894736842	0
20260814	bounded_global_min5_max50	2023-06-06_0670	2023-06-06	96	41	40	0.975609756097561	46	35	0.4791666666666667	0.3645833333333333	0
20260814	bounded_global_min5_max50	2023-06-06_0736	2023-06-06	69	28	27	0.9642857142857143	38	24	0.5507246376811594	0.34782608695652173	0
20260814	bounded_global_min5_max50	2023-06-06_0770	2023-06-06	74	40	39	0.975	50	36	0.6756756756756757	0.4864864864864865	0
20260814	bounded_global_min5_max50	2023-06-15_0169	2023-06-15	80	24	20	0.8333333333333334	23	14	0.2875	0.175	0
20260814	bounded_global_min5_max50	2023-06-15_0735	2023-06-15	74	11	7	0.6363636363636364	5	5	0.06756756756756757	0.06756756756756757	0
20260814	fixed_K20_per_tile	2023-05-25_0109	2023-05-25	17	16	2	0.125	2	2	0.11764705882352941	0.11764705882352941	1
20260814	fixed_K20_per_tile	2023-05-25_0114	2023-05-25	17	20	6	0.3	5	5	0.29411764705882354	0.29411764705882354	1
20260814	fixed_K20_per_tile	2023-05-25_0170	2023-05-25	16	20	2	0.1	1	1	0.0625	0.0625	1
20260814	fixed_K20_per_tile	2023-05-25_0183	2023-05-25	9	20	2	0.1	2	2	0.2222222222222222	0.2222222222222222	1
20260814	fixed_K20_per_tile	2023-05-25_0681	2023-05-25	69	20	11	0.55	10	10	0.14492753623188406	0.14492753623188406	1
20260814	fixed_K20_per_tile	2023-05-25_0685	2023-05-25	114	20	13	0.65	14	12	0.12280701754385964	0.10526315789473684	0
20260814	fixed_K20_per_tile	2023-05-25_0750	2023-05-25	74	20	14	0.7	10	9	0.13513513513513514	0.12162162162162163	0
20260814	fixed_K20_per_tile	2023-05-25_0786	2023-05-25	76	20	17	0.85	14	14	0.18421052631578946	0.18421052631578946	0
20260814	fixed_K20_per_tile	2023-05-30_0039	2023-05-30	43	20	8	0.4	8	8	0.18604651162790697	0.18604651162790697	0
20260814	fixed_K20_per_tile	2023-05-30_0044	2023-05-30	46	20	11	0.55	11	11	0.2391304347826087	0.2391304347826087	0
20260814	fixed_K20_per_tile	2023-05-30_0099	2023-05-30	52	20	15	0.75	14	14	0.2692307692307692	0.2692307692307692	0
20260814	fixed_K20_per_tile	2023-05-30_0114	2023-05-30	35	20	10	0.5	9	8	0.2571428571428571	0.22857142857142856	0
20260814	fixed_K20_per_tile	2023-05-30_0649	2023-05-30	93	20	20	1.0	22	18	0.23655913978494625	0.1935483870967742	0
20260814	fixed_K20_per_tile	2023-05-30_0652	2023-05-30	55	20	18	0.9	19	17	0.34545454545454546	0.3090909090909091	0
20260814	fixed_K20_per_tile	2023-05-30_0720	2023-05-30	49	20	19	0.95	21	19	0.42857142857142855	0.3877551020408163	0
20260814	fixed_K20_per_tile	2023-05-30_0750	2023-05-30	67	20	20	1.0	22	20	0.3283582089552239	0.29850746268656714	0
20260814	fixed_K20_per_tile	2023-06-06_0161	2023-06-06	101	20	20	1.0	26	20	0.25742574257425743	0.19801980198019803	0
20260814	fixed_K20_per_tile	2023-06-06_0166	2023-06-06	76	20	16	0.8	19	16	0.25	0.21052631578947367	0
20260814	fixed_K20_per_tile	2023-06-06_0176	2023-06-06	150	20	20	1.0	22	20	0.14666666666666667	0.13333333333333333	0
20260814	fixed_K20_per_tile	2023-06-06_0231	2023-06-06	65	20	17	0.85	21	17	0.3230769230769231	0.26153846153846155	0
20260814	fixed_K20_per_tile	2023-06-06_0667	2023-06-06	95	20	19	0.95	23	19	0.24210526315789474	0.2	0
20260814	fixed_K20_per_tile	2023-06-06_0670	2023-06-06	96	20	19	0.95	25	18	0.2604166666666667	0.1875	0
20260814	fixed_K20_per_tile	2023-06-06_0736	2023-06-06	69	20	20	1.0	19	17	0.2753623188405797	0.2463768115942029	0
20260814	fixed_K20_per_tile	2023-06-06_0770	2023-06-06	74	20	20	1.0	24	20	0.32432432432432434	0.2702702702702703	0
20260814	fixed_K20_per_tile	2023-06-15_0169	2023-06-15	80	20	16	0.8	21	12	0.2625	0.15	0
20260814	fixed_K20_per_tile	2023-06-15_0735	2023-06-15	74	20	8	0.4	5	5	0.06756756756756757	0.06756756756756757	0
20260814	global_top_equal_fixed_budget	2023-05-25_0109	2023-05-25	17	0	0	0.0	0	0	0.0	0.0	0
20260814	global_top_equal_fixed_budget	2023-05-25_0114	2023-05-25	17	3	1	0.3333333333333333	1	1	0.058823529411764705	0.058823529411764705	0
20260814	global_top_equal_fixed_budget	2023-05-25_0170	2023-05-25	16	2	0	0.0	0	0	0.0	0.0	0
20260814	global_top_equal_fixed_budget	2023-05-25_0183	2023-05-25	9	0	0	0.0	0	0	0.0	0.0	0
20260814	global_top_equal_fixed_budget	2023-05-25_0681	2023-05-25	69	2	2	1.0	2	2	0.028985507246376812	0.028985507246376812	0
20260814	global_top_equal_fixed_budget	2023-05-25_0685	2023-05-25	114	5	4	0.8	5	4	0.043859649122807015	0.03508771929824561	0
20260814	global_top_equal_fixed_budget	2023-05-25_0750	2023-05-25	74	4	3	0.75	3	3	0.04054054054054054	0.04054054054054054	0
20260814	global_top_equal_fixed_budget	2023-05-25_0786	2023-05-25	76	3	3	1.0	3	3	0.039473684210526314	0.039473684210526314	0
20260814	global_top_equal_fixed_budget	2023-05-30_0039	2023-05-30	43	4	3	0.75	3	3	0.06976744186046512	0.06976744186046512	0
20260814	global_top_equal_fixed_budget	2023-05-30_0044	2023-05-30	46	24	15	0.625	15	15	0.32608695652173914	0.32608695652173914	0
20260814	global_top_equal_fixed_budget	2023-05-30_0099	2023-05-30	52	20	15	0.75	14	14	0.2692307692307692	0.2692307692307692	0
20260814	global_top_equal_fixed_budget	2023-05-30_0114	2023-05-30	35	14	7	0.5	8	7	0.22857142857142856	0.2	0
20260814	global_top_equal_fixed_budget	2023-05-30_0649	2023-05-30	93	51	49	0.9607843137254902	50	44	0.5376344086021505	0.4731182795698925	0
20260814	global_top_equal_fixed_budget	2023-05-30_0652	2023-05-30	55	23	21	0.9130434782608695	22	20	0.4	0.36363636363636365	0
20260814	global_top_equal_fixed_budget	2023-05-30_0720	2023-05-30	49	29	27	0.9310344827586207	31	27	0.6326530612244898	0.5510204081632653	0
20260814	global_top_equal_fixed_budget	2023-05-30_0750	2023-05-30	67	27	27	1.0	30	27	0.44776119402985076	0.40298507462686567	0
20260814	global_top_equal_fixed_budget	2023-06-06_0161	2023-06-06	101	34	33	0.9705882352941176	40	32	0.39603960396039606	0.31683168316831684	0
20260814	global_top_equal_fixed_budget	2023-06-06_0166	2023-06-06	76	6	6	1.0	6	6	0.07894736842105263	0.07894736842105263	0
20260814	global_top_equal_fixed_budget	2023-06-06_0176	2023-06-06	150	53	51	0.9622641509433962	59	46	0.3933333333333333	0.30666666666666664	0
20260814	global_top_equal_fixed_budget	2023-06-06_0231	2023-06-06	65	32	27	0.84375	30	26	0.46153846153846156	0.4	0
20260814	global_top_equal_fixed_budget	2023-06-06_0667	2023-06-06	95	33	32	0.9696969696969697	40	32	0.42105263157894735	0.3368421052631579	0
20260814	global_top_equal_fixed_budget	2023-06-06_0670	2023-06-06	96	42	41	0.9761904761904762	47	36	0.4895833333333333	0.375	0
20260814	global_top_equal_fixed_budget	2023-06-06_0736	2023-06-06	69	28	27	0.9642857142857143	38	24	0.5507246376811594	0.34782608695652173	0
20260814	global_top_equal_fixed_budget	2023-06-06_0770	2023-06-06	74	41	39	0.9512195121951219	50	36	0.6756756756756757	0.4864864864864865	0
20260814	global_top_equal_fixed_budget	2023-06-15_0169	2023-06-15	80	25	21	0.84	24	15	0.3	0.1875	0
20260814	global_top_equal_fixed_budget	2023-06-15_0735	2023-06-15	74	11	7	0.6363636363636364	5	5	0.06756756756756757	0.06756756756756757	0
20260814	validation_global_top520_score_threshold	2023-05-25_0109	2023-05-25	17	0	0	0.0	0	0	0.0	0.0	0
20260814	validation_global_top520_score_threshold	2023-05-25_0114	2023-05-25	17	1	1	1.0	1	1	0.058823529411764705	0.058823529411764705	0
20260814	validation_global_top520_score_threshold	2023-05-25_0170	2023-05-25	16	2	0	0.0	0	0	0.0	0.0	0
20260814	validation_global_top520_score_threshold	2023-05-25_0183	2023-05-25	9	0	0	0.0	0	0	0.0	0.0	0
20260814	validation_global_top520_score_threshold	2023-05-25_0681	2023-05-25	69	2	2	1.0	2	2	0.028985507246376812	0.028985507246376812	0
20260814	validation_global_top520_score_threshold	2023-05-25_0685	2023-05-25	114	1	1	1.0	1	1	0.008771929824561403	0.008771929824561403	0
20260814	validation_global_top520_score_threshold	2023-05-25_0750	2023-05-25	74	0	0	0.0	0	0	0.0	0.0	0
20260814	validation_global_top520_score_threshold	2023-05-25_0786	2023-05-25	76	2	2	1.0	2	2	0.02631578947368421	0.02631578947368421	0
20260814	validation_global_top520_score_threshold	2023-05-30_0039	2023-05-30	43	1	1	1.0	1	1	0.023255813953488372	0.023255813953488372	0
20260814	validation_global_top520_score_threshold	2023-05-30_0044	2023-05-30	46	7	5	0.7142857142857143	5	5	0.10869565217391304	0.10869565217391304	0
20260814	validation_global_top520_score_threshold	2023-05-30_0099	2023-05-30	52	8	6	0.75	6	6	0.11538461538461539	0.11538461538461539	0
20260814	validation_global_top520_score_threshold	2023-05-30_0114	2023-05-30	35	5	3	0.6	3	3	0.08571428571428572	0.08571428571428572	0
20260814	validation_global_top520_score_threshold	2023-05-30_0649	2023-05-30	93	26	25	0.9615384615384616	27	23	0.2903225806451613	0.24731182795698925	0
20260814	validation_global_top520_score_threshold	2023-05-30_0652	2023-05-30	55	13	12	0.9230769230769231	14	12	0.2545454545454545	0.21818181818181817	0
20260814	validation_global_top520_score_threshold	2023-05-30_0720	2023-05-30	49	23	22	0.9565217391304348	26	22	0.5306122448979592	0.4489795918367347	0
20260814	validation_global_top520_score_threshold	2023-05-30_0750	2023-05-30	67	18	18	1.0	20	18	0.29850746268656714	0.26865671641791045	0
20260814	validation_global_top520_score_threshold	2023-06-06_0161	2023-06-06	101	20	20	1.0	26	20	0.25742574257425743	0.19801980198019803	0
20260814	validation_global_top520_score_threshold	2023-06-06_0166	2023-06-06	76	1	1	1.0	1	1	0.013157894736842105	0.013157894736842105	0
20260814	validation_global_top520_score_threshold	2023-06-06_0176	2023-06-06	150	36	35	0.9722222222222222	40	33	0.26666666666666666	0.22	0
20260814	validation_global_top520_score_threshold	2023-06-06_0231	2023-06-06	65	20	17	0.85	21	17	0.3230769230769231	0.26153846153846155	0
20260814	validation_global_top520_score_threshold	2023-06-06_0667	2023-06-06	95	26	25	0.9615384615384616	32	25	0.3368421052631579	0.2631578947368421	0
20260814	validation_global_top520_score_threshold	2023-06-06_0670	2023-06-06	96	34	33	0.9705882352941176	40	30	0.4166666666666667	0.3125	0
20260814	validation_global_top520_score_threshold	2023-06-06_0736	2023-06-06	69	23	22	0.9565217391304348	29	19	0.42028985507246375	0.2753623188405797	0
20260814	validation_global_top520_score_threshold	2023-06-06_0770	2023-06-06	74	36	36	1.0	48	34	0.6486486486486487	0.4594594594594595	0
20260814	validation_global_top520_score_threshold	2023-06-15_0169	2023-06-15	80	15	12	0.8	17	8	0.2125	0.1	0
20260814	validation_global_top520_score_threshold	2023-06-15_0735	2023-06-15	74	8	7	0.875	5	5	0.06756756756756757	0.06756756756756757	0
