model	k	stratum	minimum_instance_coverage	minimum_candidate_labeled_coverage	minimum_same_role_purity	selected_candidates	weed_truth_instances	many_to_one_recalled_instances	many_to_one_queued_recall	one_to_one_matches	one_to_one_queued_recall
all_candidate_role_plus_local_logistic	50	2023-06-06	0.75	0.25	0.9	398	726	292	0.4022038567493113	192	0.2644628099173554
all_candidate_role_plus_local_logistic	50	2023-06-06	0.75	0.5	0.5	398	726	295	0.40633608815426997	165	0.22727272727272727
all_candidate_role_plus_local_logistic	50	2023-06-06	0.75	0.5	0.75	398	726	257	0.35399449035812675	159	0.2190082644628099
all_candidate_role_plus_local_logistic	50	2023-06-06	0.75	0.5	0.9	398	726	257	0.35399449035812675	159	0.2190082644628099
all_candidate_role_plus_local_logistic	50	2023-06-06	0.75	0.75	0.5	398	726	103	0.1418732782369146	66	0.09090909090909091
all_candidate_role_plus_local_logistic	50	2023-06-06	0.75	0.75	0.75	398	726	102	0.14049586776859505	65	0.08953168044077135
all_candidate_role_plus_local_logistic	50	2023-06-06	0.75	0.75	0.9	398	726	102	0.14049586776859505	65	0.08953168044077135
all_candidate_role_plus_local_logistic	50	2023-06-15	0.25	0.25	0.5	57	154	105	0.6818181818181818	19	0.12337662337662338
all_candidate_role_plus_local_logistic	50	2023-06-15	0.25	0.25	0.75	57	154	88	0.5714285714285714	18	0.11688311688311688
all_candidate_role_plus_local_logistic	50	2023-06-15	0.25	0.25	0.9	57	154	20	0.12987012987012986	17	0.11038961038961038
all_candidate_role_plus_local_logistic	50	2023-06-15	0.25	0.5	0.5	57	154	105	0.6818181818181818	19	0.12337662337662338
all_candidate_role_plus_local_logistic	50	2023-06-15	0.25	0.5	0.75	57	154	88	0.5714285714285714	18	0.11688311688311688
all_candidate_role_plus_local_logistic	50	2023-06-15	0.25	0.5	0.9	57	154	20	0.12987012987012986	17	0.11038961038961038
all_candidate_role_plus_local_logistic	50	2023-06-15	0.25	0.75	0.5	57	154	102	0.6623376623376623	16	0.1038961038961039
all_candidate_role_plus_local_logistic	50	2023-06-15	0.25	0.75	0.75	57	154	85	0.551948051948052	15	0.09740259740259741
all_candidate_role_plus_local_logistic	50	2023-06-15	0.25	0.75	0.9	57	154	17	0.11038961038961038	14	0.09090909090909091
all_candidate_role_plus_local_logistic	50	2023-06-15	0.5	0.25	0.5	57	154	97	0.6298701298701299	15	0.09740259740259741
all_candidate_role_plus_local_logistic	50	2023-06-15	0.5	0.25	0.75	57	154	81	0.525974025974026	14	0.09090909090909091
all_candidate_role_plus_local_logistic	50	2023-06-15	0.5	0.25	0.9	57	154	15	0.09740259740259741	13	0.08441558441558442
all_candidate_role_plus_local_logistic	50	2023-06-15	0.5	0.5	0.5	57	154	97	0.6298701298701299	15	0.09740259740259741
all_candidate_role_plus_local_logistic	50	2023-06-15	0.5	0.5	0.75	57	154	81	0.525974025974026	14	0.09090909090909091
all_candidate_role_plus_local_logistic	50	2023-06-15	0.5	0.5	0.9	57	154	15	0.09740259740259741	13	0.08441558441558442
all_candidate_role_plus_local_logistic	50	2023-06-15	0.5	0.75	0.5	57	154	94	0.6103896103896104	12	0.07792207792207792
all_candidate_role_plus_local_logistic	50	2023-06-15	0.5	0.75	0.75	57	154	78	0.5064935064935064	11	0.07142857142857142
all_candidate_role_plus_local_logistic	50	2023-06-15	0.5	0.75	0.9	57	154	12	0.07792207792207792	10	0.06493506493506493
all_candidate_role_plus_local_logistic	50	2023-06-15	0.75	0.25	0.5	57	154	83	0.538961038961039	11	0.07142857142857142
all_candidate_role_plus_local_logistic	50	2023-06-15	0.75	0.25	0.75	57	154	71	0.461038961038961	10	0.06493506493506493
all_candidate_role_plus_local_logistic	50	2023-06-15	0.75	0.25	0.9	57	154	10	0.06493506493506493	9	0.05844155844155844
all_candidate_role_plus_local_logistic	50	2023-06-15	0.75	0.5	0.5	57	154	83	0.538961038961039	11	0.07142857142857142
all_candidate_role_plus_local_logistic	50	2023-06-15	0.75	0.5	0.75	57	154	71	0.461038961038961	10	0.06493506493506493
all_candidate_role_plus_local_logistic	50	2023-06-15	0.75	0.5	0.9	57	154	10	0.06493506493506493	9	0.05844155844155844
all_candidate_role_plus_local_logistic	50	2023-06-15	0.75	0.75	0.5	57	154	80	0.5194805194805194	8	0.05194805194805195
all_candidate_role_plus_local_logistic	50	2023-06-15	0.75	0.75	0.75	57	154	68	0.44155844155844154	7	0.045454545454545456
all_candidate_role_plus_local_logistic	50	2023-06-15	0.75	0.75	0.9	57	154	7	0.045454545454545456	6	0.03896103896103896
all_candidate_frozen_dinov2_linear	1	ALL	0.25	0.25	0.5	26	1712	24	0.014018691588785047	19	0.011098130841121495
all_candidate_frozen_dinov2_linear	1	ALL	0.25	0.25	0.75	26	1712	24	0.014018691588785047	19	0.011098130841121495
all_candidate_frozen_dinov2_linear	1	ALL	0.25	0.25	0.9	26	1712	23	0.013434579439252336	18	0.010514018691588784
all_candidate_frozen_dinov2_linear	1	ALL	0.25	0.5	0.5	26	1712	23	0.013434579439252336	18	0.010514018691588784
all_candidate_frozen_dinov2_linear	1	ALL	0.25	0.5	0.75	26	1712	23	0.013434579439252336	18	0.010514018691588784
all_candidate_frozen_dinov2_linear	1	ALL	0.25	0.5	0.9	26	1712	22	0.012850467289719626	17	0.009929906542056074
all_candidate_frozen_dinov2_linear	1	ALL	0.25	0.75	0.5	26	1712	12	0.007009345794392523	10	0.005841121495327103
all_candidate_frozen_dinov2_linear	1	ALL	0.25	0.75	0.75	26	1712	12	0.007009345794392523	10	0.005841121495327103
all_candidate_frozen_dinov2_linear	1	ALL	0.25	0.75	0.9	26	1712	11	0.006425233644859813	9	0.005257009345794392
all_candidate_frozen_dinov2_linear	1	ALL	0.5	0.25	0.5	26	1712	22	0.012850467289719626	18	0.010514018691588784
all_candidate_frozen_dinov2_linear	1	ALL	0.5	0.25	0.75	26	1712	22	0.012850467289719626	18	0.010514018691588784
all_candidate_frozen_dinov2_linear	1	ALL	0.5	0.25	0.9	26	1712	21	0.012266355140186916	17	0.009929906542056074
all_candidate_frozen_dinov2_linear	1	ALL	0.5	0.5	0.5	26	1712	21	0.012266355140186916	17	0.009929906542056074
all_candidate_frozen_dinov2_linear	1	ALL	0.5	0.5	0.75	26	1712	21	0.012266355140186916	17	0.009929906542056074
all_candidate_frozen_dinov2_linear	1	ALL	0.5	0.5	0.9	26	1712	20	0.011682242990654205	16	0.009345794392523364
all_candidate_frozen_dinov2_linear	1	ALL	0.5	0.75	0.5	26	1712	11	0.006425233644859813	9	0.005257009345794392
all_candidate_frozen_dinov2_linear	1	ALL	0.5	0.75	0.75	26	1712	11	0.006425233644859813	9	0.005257009345794392
all_candidate_frozen_dinov2_linear	1	ALL	0.5	0.75	0.9	26	1712	10	0.005841121495327103	8	0.004672897196261682
all_candidate_frozen_dinov2_linear	1	ALL	0.75	0.25	0.5	26	1712	14	0.008177570093457943	13	0.007593457943925234
all_candidate_frozen_dinov2_linear	1	ALL	0.75	0.25	0.75	26	1712	14	0.008177570093457943	13	0.007593457943925234
all_candidate_frozen_dinov2_linear	1	ALL	0.75	0.25	0.9	26	1712	14	0.008177570093457943	13	0.007593457943925234
all_candidate_frozen_dinov2_linear	1	ALL	0.75	0.5	0.5	26	1712	13	0.007593457943925234	12	0.007009345794392523
all_candidate_frozen_dinov2_linear	1	ALL	0.75	0.5	0.75	26	1712	13	0.007593457943925234	12	0.007009345794392523
all_candidate_frozen_dinov2_linear	1	ALL	0.75	0.5	0.9	26	1712	13	0.007593457943925234	12	0.007009345794392523
all_candidate_frozen_dinov2_linear	1	ALL	0.75	0.75	0.5	26	1712	5	0.0029205607476635513	5	0.0029205607476635513
all_candidate_frozen_dinov2_linear	1	ALL	0.75	0.75	0.75	26	1712	5	0.0029205607476635513	5	0.0029205607476635513
all_candidate_frozen_dinov2_linear	1	ALL	0.75	0.75	0.9	26	1712	5	0.0029205607476635513	5	0.0029205607476635513
all_candidate_frozen_dinov2_linear	1	2023-05-25	0.25	0.25	0.5	8	392	2	0.00510204081632653	2	0.00510204081632653
all_candidate_frozen_dinov2_linear	1	2023-05-25	0.25	0.25	0.75	8	392	2	0.00510204081632653	2	0.00510204081632653
all_candidate_frozen_dinov2_linear	1	2023-05-25	0.25	0.25	0.9	8	392	1	0.002551020408163265	1	0.002551020408163265
all_candidate_frozen_dinov2_linear	1	2023-05-25	0.25	0.5	0.5	8	392	2	0.00510204081632653	2	0.00510204081632653
all_candidate_frozen_dinov2_linear	1	2023-05-25	0.25	0.5	0.75	8	392	2	0.00510204081632653	2	0.00510204081632653
all_candidate_frozen_dinov2_linear	1	2023-05-25	0.25	0.5	0.9	8	392	1	0.002551020408163265	1	0.002551020408163265
all_candidate_frozen_dinov2_linear	1	2023-05-25	0.25	0.75	0.5	8	392	1	0.002551020408163265	1	0.002551020408163265
all_candidate_frozen_dinov2_linear	1	2023-05-25	0.25	0.75	0.75	8	392	1	0.002551020408163265	1	0.002551020408163265
all_candidate_frozen_dinov2_linear	1	2023-05-25	0.25	0.75	0.9	8	392	0	0.0	0	0.0
all_candidate_frozen_dinov2_linear	1	2023-05-25	0.5	0.25	0.5	8	392	2	0.00510204081632653	2	0.00510204081632653
all_candidate_frozen_dinov2_linear	1	2023-05-25	0.5	0.25	0.75	8	392	2	0.00510204081632653	2	0.00510204081632653
all_candidate_frozen_dinov2_linear	1	2023-05-25	0.5	0.25	0.9	8	392	1	0.002551020408163265	1	0.002551020408163265
all_candidate_frozen_dinov2_linear	1	2023-05-25	0.5	0.5	0.5	8	392	2	0.00510204081632653	2	0.00510204081632653
all_candidate_frozen_dinov2_linear	1	2023-05-25	0.5	0.5	0.75	8	392	2	0.00510204081632653	2	0.00510204081632653
all_candidate_frozen_dinov2_linear	1	2023-05-25	0.5	0.5	0.9	8	392	1	0.002551020408163265	1	0.002551020408163265
all_candidate_frozen_dinov2_linear	1	2023-05-25	0.5	0.75	0.5	8	392	1	0.002551020408163265	1	0.002551020408163265
all_candidate_frozen_dinov2_linear	1	2023-05-25	0.5	0.75	0.75	8	392	1	0.002551020408163265	1	0.002551020408163265
all_candidate_frozen_dinov2_linear	1	2023-05-25	0.5	0.75	0.9	8	392	0	0.0	0	0.0
all_candidate_frozen_dinov2_linear	1	2023-05-25	0.75	0.25	0.5	8	392	1	0.002551020408163265	1	0.002551020408163265
all_candidate_frozen_dinov2_linear	1	2023-05-25	0.75	0.25	0.75	8	392	1	0.002551020408163265	1	0.002551020408163265
all_candidate_frozen_dinov2_linear	1	2023-05-25	0.75	0.25	0.9	8	392	1	0.002551020408163265	1	0.002551020408163265
all_candidate_frozen_dinov2_linear	1	2023-05-25	0.75	0.5	0.5	8	392	1	0.002551020408163265	1	0.002551020408163265
all_candidate_frozen_dinov2_linear	1	2023-05-25	0.75	0.5	0.75	8	392	1	0.002551020408163265	1	0.002551020408163265
all_candidate_frozen_dinov2_linear	1	2023-05-25	0.75	0.5	0.9	8	392	1	0.002551020408163265	1	0.002551020408163265
all_candidate_frozen_dinov2_linear	1	2023-05-25	0.75	0.75	0.5	8	392	0	0.0	0	0.0
all_candidate_frozen_dinov2_linear	1	2023-05-25	0.75	0.75	0.75	8	392	0	0.0	0	0.0
all_candidate_frozen_dinov2_linear	1	2023-05-25	0.75	0.75	0.9	8	392	0	0.0	0	0.0
all_candidate_frozen_dinov2_linear	1	2023-05-30	0.25	0.25	0.5	8	440	9	0.020454545454545454	7	0.015909090909090907
all_candidate_frozen_dinov2_linear	1	2023-05-30	0.25	0.25	0.75	8	440	9	0.020454545454545454	7	0.015909090909090907
all_candidate_frozen_dinov2_linear	1	2023-05-30	0.25	0.25	0.9	8	440	9	0.020454545454545454	7	0.015909090909090907
all_candidate_frozen_dinov2_linear	1	2023-05-30	0.25	0.5	0.5	8	440	8	0.01818181818181818	6	0.013636363636363636
all_candidate_frozen_dinov2_linear	1	2023-05-30	0.25	0.5	0.75	8	440	8	0.01818181818181818	6	0.013636363636363636
all_candidate_frozen_dinov2_linear	1	2023-05-30	0.25	0.5	0.9	8	440	8	0.01818181818181818	6	0.013636363636363636
all_candidate_frozen_dinov2_linear	1	2023-05-30	0.25	0.75	0.5	8	440	2	0.004545454545454545	2	0.004545454545454545
all_candidate_frozen_dinov2_linear	1	2023-05-30	0.25	0.75	0.75	8	440	2	0.004545454545454545	2	0.004545454545454545
all_candidate_frozen_dinov2_linear	1	2023-05-30	0.25	0.75	0.9	8	440	2	0.004545454545454545	2	0.004545454545454545
all_candidate_frozen_dinov2_linear	1	2023-05-30	0.5	0.25	0.5	8	440	7	0.015909090909090907	6	0.013636363636363636
all_candidate_frozen_dinov2_linear	1	2023-05-30	0.5	0.25	0.75	8	440	7	0.015909090909090907	6	0.013636363636363636
all_candidate_frozen_dinov2_linear	1	2023-05-30	0.5	0.25	0.9	8	440	7	0.015909090909090907	6	0.013636363636363636
all_candidate_frozen_dinov2_linear	1	2023-05-30	0.5	0.5	0.5	8	440	6	0.013636363636363636	5	0.011363636363636364
all_candidate_frozen_dinov2_linear	1	2023-05-30	0.5	0.5	0.75	8	440	6	0.013636363636363636	5	0.011363636363636364
all_candidate_frozen_dinov2_linear	1	2023-05-30	0.5	0.5	0.9	8	440	6	0.013636363636363636	5	0.011363636363636364
all_candidate_frozen_dinov2_linear	1	2023-05-30	0.5	0.75	0.5	8	440	1	0.0022727272727272726	1	0.0022727272727272726
all_candidate_frozen_dinov2_linear	1	2023-05-30	0.5	0.75	0.75	8	440	1	0.0022727272727272726	1	0.0022727272727272726
all_candidate_frozen_dinov2_linear	1	2023-05-30	0.5	0.75	0.9	8	440	1	0.0022727272727272726	1	0.0022727272727272726
all_candidate_frozen_dinov2_linear	1	2023-05-30	0.75	0.25	0.5	8	440	6	0.013636363636363636	5	0.011363636363636364
all_candidate_frozen_dinov2_linear	1	2023-05-30	0.75	0.25	0.75	8	440	6	0.013636363636363636	5	0.011363636363636364
all_candidate_frozen_dinov2_linear	1	2023-05-30	0.75	0.25	0.9	8	440	6	0.013636363636363636	5	0.011363636363636364
all_candidate_frozen_dinov2_linear	1	2023-05-30	0.75	0.5	0.5	8	440	5	0.011363636363636364	4	0.00909090909090909
all_candidate_frozen_dinov2_linear	1	2023-05-30	0.75	0.5	0.75	8	440	5	0.011363636363636364	4	0.00909090909090909
all_candidate_frozen_dinov2_linear	1	2023-05-30	0.75	0.5	0.9	8	440	5	0.011363636363636364	4	0.00909090909090909
all_candidate_frozen_dinov2_linear	1	2023-05-30	0.75	0.75	0.5	8	440	0	0.0	0	0.0
all_candidate_frozen_dinov2_linear	1	2023-05-30	0.75	0.75	0.75	8	440	0	0.0	0	0.0
all_candidate_frozen_dinov2_linear	1	2023-05-30	0.75	0.75	0.9	8	440	0	0.0	0	0.0
all_candidate_frozen_dinov2_linear	1	2023-06-06	0.25	0.25	0.5	8	726	11	0.015151515151515152	8	0.011019283746556474
all_candidate_frozen_dinov2_linear	1	2023-06-06	0.25	0.25	0.75	8	726	11	0.015151515151515152	8	0.011019283746556474
all_candidate_frozen_dinov2_linear	1	2023-06-06	0.25	0.25	0.9	8	726	11	0.015151515151515152	8	0.011019283746556474
all_candidate_frozen_dinov2_linear	1	2023-06-06	0.25	0.5	0.5	8	726	11	0.015151515151515152	8	0.011019283746556474
all_candidate_frozen_dinov2_linear	1	2023-06-06	0.25	0.5	0.75	8	726	11	0.015151515151515152	8	0.011019283746556474
all_candidate_frozen_dinov2_linear	1	2023-06-06	0.25	0.5	0.9	8	726	11	0.015151515151515152	8	0.011019283746556474
all_candidate_frozen_dinov2_linear	1	2023-06-06	0.25	0.75	0.5	8	726	7	0.009641873278236915	5	0.006887052341597796
all_candidate_frozen_dinov2_linear	1	2023-06-06	0.25	0.75	0.75	8	726	7	0.009641873278236915	5	0.006887052341597796
all_candidate_frozen_dinov2_linear	1	2023-06-06	0.25	0.75	0.9	8	726	7	0.009641873278236915	5	0.006887052341597796
all_candidate_frozen_dinov2_linear	1	2023-06-06	0.5	0.25	0.5	8	726	11	0.015151515151515152	8	0.011019283746556474
all_candidate_frozen_dinov2_linear	1	2023-06-06	0.5	0.25	0.75	8	726	11	0.015151515151515152	8	0.011019283746556474
all_candidate_frozen_dinov2_linear	1	2023-06-06	0.5	0.25	0.9	8	726	11	0.015151515151515152	8	0.011019283746556474
all_candidate_frozen_dinov2_linear	1	2023-06-06	0.5	0.5	0.5	8	726	11	0.015151515151515152	8	0.011019283746556474
all_candidate_frozen_dinov2_linear	1	2023-06-06	0.5	0.5	0.75	8	726	11	0.015151515151515152	8	0.011019283746556474
all_candidate_frozen_dinov2_linear	1	2023-06-06	0.5	0.5	0.9	8	726	11	0.015151515151515152	8	0.011019283746556474
all_candidate_frozen_dinov2_linear	1	2023-06-06	0.5	0.75	0.5	8	726	7	0.009641873278236915	5	0.006887052341597796
all_candidate_frozen_dinov2_linear	1	2023-06-06	0.5	0.75	0.75	8	726	7	0.009641873278236915	5	0.006887052341597796
all_candidate_frozen_dinov2_linear	1	2023-06-06	0.5	0.75	0.9	8	726	7	0.009641873278236915	5	0.006887052341597796
all_candidate_frozen_dinov2_linear	1	2023-06-06	0.75	0.25	0.5	8	726	6	0.008264462809917356	6	0.008264462809917356
all_candidate_frozen_dinov2_linear	1	2023-06-06	0.75	0.25	0.75	8	726	6	0.008264462809917356	6	0.008264462809917356
all_candidate_frozen_dinov2_linear	1	2023-06-06	0.75	0.25	0.9	8	726	6	0.008264462809917356	6	0.008264462809917356
all_candidate_frozen_dinov2_linear	1	2023-06-06	0.75	0.5	0.5	8	726	6	0.008264462809917356	6	0.008264462809917356
all_candidate_frozen_dinov2_linear	1	2023-06-06	0.75	0.5	0.75	8	726	6	0.008264462809917356	6	0.008264462809917356
all_candidate_frozen_dinov2_linear	1	2023-06-06	0.75	0.5	0.9	8	726	6	0.008264462809917356	6	0.008264462809917356
all_candidate_frozen_dinov2_linear	1	2023-06-06	0.75	0.75	0.5	8	726	4	0.005509641873278237	4	0.005509641873278237
all_candidate_frozen_dinov2_linear	1	2023-06-06	0.75	0.75	0.75	8	726	4	0.005509641873278237	4	0.005509641873278237
all_candidate_frozen_dinov2_linear	1	2023-06-06	0.75	0.75	0.9	8	726	4	0.005509641873278237	4	0.005509641873278237
all_candidate_frozen_dinov2_linear	1	2023-06-15	0.25	0.25	0.5	2	154	2	0.012987012987012988	2	0.012987012987012988
all_candidate_frozen_dinov2_linear	1	2023-06-15	0.25	0.25	0.75	2	154	2	0.012987012987012988	2	0.012987012987012988
all_candidate_frozen_dinov2_linear	1	2023-06-15	0.25	0.25	0.9	2	154	2	0.012987012987012988	2	0.012987012987012988
all_candidate_frozen_dinov2_linear	1	2023-06-15	0.25	0.5	0.5	2	154	2	0.012987012987012988	2	0.012987012987012988
all_candidate_frozen_dinov2_linear	1	2023-06-15	0.25	0.5	0.75	2	154	2	0.012987012987012988	2	0.012987012987012988
all_candidate_frozen_dinov2_linear	1	2023-06-15	0.25	0.5	0.9	2	154	2	0.012987012987012988	2	0.012987012987012988
all_candidate_frozen_dinov2_linear	1	2023-06-15	0.25	0.75	0.5	2	154	2	0.012987012987012988	2	0.012987012987012988
all_candidate_frozen_dinov2_linear	1	2023-06-15	0.25	0.75	0.75	2	154	2	0.012987012987012988	2	0.012987012987012988
all_candidate_frozen_dinov2_linear	1	2023-06-15	0.25	0.75	0.9	2	154	2	0.012987012987012988	2	0.012987012987012988
all_candidate_frozen_dinov2_linear	1	2023-06-15	0.5	0.25	0.5	2	154	2	0.012987012987012988	2	0.012987012987012988
all_candidate_frozen_dinov2_linear	1	2023-06-15	0.5	0.25	0.75	2	154	2	0.012987012987012988	2	0.012987012987012988
all_candidate_frozen_dinov2_linear	1	2023-06-15	0.5	0.25	0.9	2	154	2	0.012987012987012988	2	0.012987012987012988
all_candidate_frozen_dinov2_linear	1	2023-06-15	0.5	0.5	0.5	2	154	2	0.012987012987012988	2	0.012987012987012988
all_candidate_frozen_dinov2_linear	1	2023-06-15	0.5	0.5	0.75	2	154	2	0.012987012987012988	2	0.012987012987012988
all_candidate_frozen_dinov2_linear	1	2023-06-15	0.5	0.5	0.9	2	154	2	0.012987012987012988	2	0.012987012987012988
all_candidate_frozen_dinov2_linear	1	2023-06-15	0.5	0.75	0.5	2	154	2	0.012987012987012988	2	0.012987012987012988
all_candidate_frozen_dinov2_linear	1	2023-06-15	0.5	0.75	0.75	2	154	2	0.012987012987012988	2	0.012987012987012988
all_candidate_frozen_dinov2_linear	1	2023-06-15	0.5	0.75	0.9	2	154	2	0.012987012987012988	2	0.012987012987012988
all_candidate_frozen_dinov2_linear	1	2023-06-15	0.75	0.25	0.5	2	154	1	0.006493506493506494	1	0.006493506493506494
all_candidate_frozen_dinov2_linear	1	2023-06-15	0.75	0.25	0.75	2	154	1	0.006493506493506494	1	0.006493506493506494
all_candidate_frozen_dinov2_linear	1	2023-06-15	0.75	0.25	0.9	2	154	1	0.006493506493506494	1	0.006493506493506494
all_candidate_frozen_dinov2_linear	1	2023-06-15	0.75	0.5	0.5	2	154	1	0.006493506493506494	1	0.006493506493506494
all_candidate_frozen_dinov2_linear	1	2023-06-15	0.75	0.5	0.75	2	154	1	0.006493506493506494	1	0.006493506493506494
all_candidate_frozen_dinov2_linear	1	2023-06-15	0.75	0.5	0.9	2	154	1	0.006493506493506494	1	0.006493506493506494
all_candidate_frozen_dinov2_linear	1	2023-06-15	0.75	0.75	0.5	2	154	1	0.006493506493506494	1	0.006493506493506494
all_candidate_frozen_dinov2_linear	1	2023-06-15	0.75	0.75	0.75	2	154	1	0.006493506493506494	1	0.006493506493506494
all_candidate_frozen_dinov2_linear	1	2023-06-15	0.75	0.75	0.9	2	154	1	0.006493506493506494	1	0.006493506493506494
