repeat	seed	k	aggregation	stratum	images	accepted_candidates	weed_candidates	all_candidate_queue_precision	weed_truth_instances	spatial_recalled_weed_instances	queued_spatial_weed_instance_recall	role_qualified_recalled_weed_instances	queued_role_qualified_weed_instance_recall	one_to_one_spatial_matches	one_to_one_spatial_recall	one_to_one_role_qualified_matches	one_to_one_role_qualified_recall	crop_overlap_scene_numerator_0.00	crop_overlap_scene_frequency_0.00	crop_overlap_scene_numerator_0.01	crop_overlap_scene_frequency_0.01	crop_overlap_scene_numerator_0.10	crop_overlap_scene_frequency_0.10	crop_overlap_scene_numerator_0.50	crop_overlap_scene_frequency_0.50
736	2026081000	20	pooled_test	ALL	26	520	144	0.2769230769230769	1712	362	0.2114485981308411	177	0.1033878504672897	179	0.1045560747663551	118	0.0689252336448598	20	0.7692307692307693	20	0.7692307692307693	20	0.7692307692307693	13	0.5
737	2026081000	20	pooled_test	ALL	26	520	143	0.275	1712	324	0.1892523364485981	164	0.0957943925233644	169	0.098714953271028	107	0.0625	21	0.8076923076923077	21	0.8076923076923077	21	0.8076923076923077	17	0.6538461538461539
738	2026081000	20	pooled_test	ALL	26	520	134	0.2576923076923076	1712	325	0.1898364485981308	157	0.0917056074766355	170	0.0992990654205607	107	0.0625	19	0.7307692307692307	19	0.7307692307692307	19	0.7307692307692307	14	0.5384615384615384
739	2026081000	20	pooled_test	ALL	26	520	132	0.2538461538461538	1712	332	0.1939252336448598	141	0.0823598130841121	159	0.0928738317757009	98	0.0572429906542056	22	0.8461538461538461	22	0.8461538461538461	22	0.8461538461538461	14	0.5384615384615384
740	2026081000	20	pooled_test	ALL	26	520	146	0.2807692307692307	1712	339	0.1980140186915887	171	0.0998831775700934	166	0.0969626168224299	116	0.0677570093457943	16	0.6153846153846154	16	0.6153846153846154	16	0.6153846153846154	11	0.4230769230769231
741	2026081000	20	pooled_test	ALL	26	520	127	0.2442307692307692	1712	233	0.1360981308411215	147	0.0858644859813084	157	0.0917056074766355	98	0.0572429906542056	18	0.6923076923076923	18	0.6923076923076923	18	0.6923076923076923	14	0.5384615384615384
742	2026081000	20	pooled_test	ALL	26	520	154	0.2961538461538461	1712	307	0.179322429906542	173	0.1010514018691588	166	0.0969626168224299	121	0.0706775700934579	19	0.7307692307692307	19	0.7307692307692307	19	0.7307692307692307	11	0.4230769230769231
743	2026081000	20	pooled_test	ALL	26	520	135	0.2596153846153846	1712	319	0.1863317757009346	174	0.1016355140186915	167	0.0975467289719626	108	0.0630841121495327	21	0.8076923076923077	21	0.8076923076923077	21	0.8076923076923077	13	0.5
744	2026081000	20	pooled_test	ALL	26	520	147	0.2826923076923077	1712	310	0.1810747663551402	155	0.0905373831775701	167	0.0975467289719626	109	0.0636682242990654	20	0.7692307692307693	20	0.7692307692307693	20	0.7692307692307693	16	0.6153846153846154
745	2026081000	20	pooled_test	ALL	26	520	154	0.2961538461538461	1712	372	0.2172897196261682	172	0.1004672897196261	171	0.0998831775700934	114	0.0665887850467289	20	0.7692307692307693	20	0.7692307692307693	20	0.7692307692307693	15	0.5769230769230769
746	2026081000	20	pooled_test	ALL	26	520	142	0.273076923076923	1712	365	0.2132009345794392	167	0.0975467289719626	174	0.1016355140186915	109	0.0636682242990654	22	0.8461538461538461	22	0.8461538461538461	22	0.8461538461538461	15	0.5769230769230769
747	2026081000	20	pooled_test	ALL	26	520	142	0.273076923076923	1712	310	0.1810747663551402	146	0.0852803738317757	170	0.0992990654205607	106	0.0619158878504672	20	0.7692307692307693	20	0.7692307692307693	20	0.7692307692307693	14	0.5384615384615384
748	2026081000	20	pooled_test	ALL	26	520	130	0.25	1712	282	0.1647196261682243	144	0.0841121495327102	169	0.098714953271028	99	0.0578271028037383	20	0.7692307692307693	20	0.7692307692307693	20	0.7692307692307693	12	0.4615384615384615
749	2026081000	20	pooled_test	ALL	26	520	144	0.2769230769230769	1712	344	0.2009345794392523	169	0.098714953271028	182	0.1063084112149532	110	0.0642523364485981	23	0.8846153846153846	23	0.8846153846153846	23	0.8846153846153846	16	0.6153846153846154
750	2026081000	20	pooled_test	ALL	26	520	140	0.2692307692307692	1712	294	0.1717289719626168	155	0.0905373831775701	162	0.094626168224299	106	0.0619158878504672	19	0.7307692307692307	19	0.7307692307692307	19	0.7307692307692307	14	0.5384615384615384
751	2026081000	20	pooled_test	ALL	26	520	135	0.2596153846153846	1712	344	0.2009345794392523	141	0.0823598130841121	171	0.0998831775700934	100	0.058411214953271	20	0.7692307692307693	20	0.7692307692307693	20	0.7692307692307693	14	0.5384615384615384
752	2026081000	20	pooled_test	ALL	26	520	144	0.2769230769230769	1712	291	0.1699766355140187	143	0.0835280373831775	167	0.0975467289719626	111	0.0648364485981308	22	0.8461538461538461	22	0.8461538461538461	22	0.8461538461538461	16	0.6153846153846154
753	2026081000	20	pooled_test	ALL	26	520	138	0.2653846153846154	1712	338	0.197429906542056	156	0.0911214953271028	160	0.0934579439252336	104	0.0607476635514018	17	0.6538461538461539	17	0.6538461538461539	17	0.6538461538461539	12	0.4615384615384615
754	2026081000	20	pooled_test	ALL	26	520	141	0.2711538461538461	1712	265	0.1547897196261682	168	0.0981308411214953	180	0.1051401869158878	113	0.0660046728971962	21	0.8076923076923077	21	0.8076923076923077	21	0.8076923076923077	15	0.5769230769230769
755	2026081000	20	pooled_test	ALL	26	520	142	0.273076923076923	1712	333	0.1945093457943925	141	0.0823598130841121	178	0.1039719626168224	105	0.0613317757009345	20	0.7692307692307693	20	0.7692307692307693	20	0.7692307692307693	13	0.5
756	2026081000	20	pooled_test	ALL	26	520	131	0.2519230769230769	1712	244	0.1425233644859813	141	0.0823598130841121	167	0.0975467289719626	104	0.0607476635514018	18	0.6923076923076923	18	0.6923076923076923	18	0.6923076923076923	15	0.5769230769230769
757	2026081000	20	pooled_test	ALL	26	520	136	0.2615384615384615	1712	314	0.183411214953271	139	0.0811915887850467	169	0.098714953271028	101	0.0589953271028037	21	0.8076923076923077	21	0.8076923076923077	21	0.8076923076923077	15	0.5769230769230769
758	2026081000	20	pooled_test	ALL	26	520	148	0.2846153846153846	1712	322	0.1880841121495327	174	0.1016355140186915	167	0.0975467289719626	118	0.0689252336448598	19	0.7307692307692307	19	0.7307692307692307	19	0.7307692307692307	15	0.5769230769230769
759	2026081000	20	pooled_test	ALL	26	520	140	0.2692307692307692	1712	312	0.1822429906542056	156	0.0911214953271028	176	0.102803738317757	110	0.0642523364485981	20	0.7692307692307693	20	0.7692307692307693	20	0.7692307692307693	14	0.5384615384615384
760	2026081000	20	pooled_test	ALL	26	520	149	0.2865384615384615	1712	354	0.2067757009345794	161	0.0940420560747663	175	0.1022196261682243	117	0.0683411214953271	20	0.7692307692307693	20	0.7692307692307693	20	0.7692307692307693	14	0.5384615384615384
761	2026081000	20	pooled_test	ALL	26	520	147	0.2826923076923077	1712	309	0.1804906542056074	150	0.0876168224299065	161	0.0940420560747663	106	0.0619158878504672	20	0.7692307692307693	20	0.7692307692307693	20	0.7692307692307693	16	0.6153846153846154
762	2026081000	20	pooled_test	ALL	26	520	148	0.2846153846153846	1712	347	0.2026869158878504	179	0.1045560747663551	176	0.102803738317757	117	0.0683411214953271	19	0.7307692307692307	19	0.7307692307692307	19	0.7307692307692307	13	0.5
763	2026081000	20	pooled_test	ALL	26	520	139	0.2673076923076923	1712	323	0.1886682242990654	146	0.0852803738317757	177	0.1033878504672897	110	0.0642523364485981	22	0.8461538461538461	22	0.8461538461538461	22	0.8461538461538461	15	0.5769230769230769
764	2026081000	20	pooled_test	ALL	26	520	133	0.2557692307692307	1712	324	0.1892523364485981	139	0.0811915887850467	159	0.0928738317757009	100	0.058411214953271	21	0.8076923076923077	21	0.8076923076923077	21	0.8076923076923077	12	0.4615384615384615
765	2026081000	20	pooled_test	ALL	26	520	147	0.2826923076923077	1712	354	0.2067757009345794	164	0.0957943925233644	170	0.0992990654205607	111	0.0648364485981308	20	0.7692307692307693	20	0.7692307692307693	20	0.7692307692307693	10	0.3846153846153846
766	2026081000	20	pooled_test	ALL	26	520	136	0.2615384615384615	1712	325	0.1898364485981308	160	0.0934579439252336	165	0.0963785046728972	105	0.0613317757009345	22	0.8461538461538461	22	0.8461538461538461	22	0.8461538461538461	16	0.6153846153846154
767	2026081000	20	pooled_test	ALL	26	520	130	0.25	1712	330	0.1927570093457944	132	0.0771028037383177	164	0.0957943925233644	96	0.0560747663551401	21	0.8076923076923077	21	0.8076923076923077	21	0.8076923076923077	14	0.5384615384615384
768	2026081000	20	pooled_test	ALL	26	520	142	0.273076923076923	1712	306	0.1787383177570093	154	0.0899532710280373	171	0.0998831775700934	109	0.0636682242990654	21	0.8076923076923077	21	0.8076923076923077	21	0.8076923076923077	15	0.5769230769230769
769	2026081000	20	pooled_test	ALL	26	520	139	0.2673076923076923	1712	318	0.1857476635514018	151	0.0882009345794392	168	0.0981308411214953	103	0.0601635514018691	21	0.8076923076923077	21	0.8076923076923077	21	0.8076923076923077	14	0.5384615384615384
770	2026081000	20	pooled_test	ALL	26	520	145	0.2788461538461538	1712	359	0.2096962616822429	142	0.0829439252336448	178	0.1039719626168224	112	0.0654205607476635	20	0.7692307692307693	20	0.7692307692307693	20	0.7692307692307693	13	0.5
771	2026081000	20	pooled_test	ALL	26	520	148	0.2846153846153846	1712	227	0.1325934579439252	148	0.0864485981308411	171	0.0998831775700934	118	0.0689252336448598	21	0.8076923076923077	21	0.8076923076923077	21	0.8076923076923077	17	0.6538461538461539
772	2026081000	20	pooled_test	ALL	26	520	137	0.2634615384615384	1712	298	0.1740654205607476	139	0.0811915887850467	169	0.098714953271028	104	0.0607476635514018	19	0.7307692307692307	19	0.7307692307692307	19	0.7307692307692307	12	0.4615384615384615
773	2026081000	20	pooled_test	ALL	26	520	148	0.2846153846153846	1712	287	0.1676401869158878	149	0.0870327102803738	172	0.1004672897196261	113	0.0660046728971962	19	0.7307692307692307	19	0.7307692307692307	19	0.7307692307692307	14	0.5384615384615384
774	2026081000	20	pooled_test	ALL	26	520	152	0.2923076923076923	1712	308	0.1799065420560747	156	0.0911214953271028	188	0.1098130841121495	120	0.0700934579439252	19	0.7307692307692307	19	0.7307692307692307	19	0.7307692307692307	14	0.5384615384615384
775	2026081000	20	pooled_test	ALL	26	520	141	0.2711538461538461	1712	320	0.1869158878504672	164	0.0957943925233644	169	0.098714953271028	110	0.0642523364485981	18	0.6923076923076923	18	0.6923076923076923	18	0.6923076923076923	13	0.5
776	2026081000	20	pooled_test	ALL	26	520	130	0.25	1712	347	0.2026869158878504	121	0.0706775700934579	176	0.102803738317757	96	0.0560747663551401	21	0.8076923076923077	21	0.8076923076923077	21	0.8076923076923077	16	0.6153846153846154
777	2026081000	20	pooled_test	ALL	26	520	141	0.2711538461538461	1712	302	0.1764018691588785	156	0.0911214953271028	166	0.0969626168224299	104	0.0607476635514018	20	0.7692307692307693	20	0.7692307692307693	20	0.7692307692307693	16	0.6153846153846154
778	2026081000	20	pooled_test	ALL	26	520	144	0.2769230769230769	1712	328	0.1915887850467289	172	0.1004672897196261	180	0.1051401869158878	118	0.0689252336448598	23	0.8846153846153846	23	0.8846153846153846	23	0.8846153846153846	19	0.7307692307692307
779	2026081000	20	pooled_test	ALL	26	520	146	0.2807692307692307	1712	323	0.1886682242990654	170	0.0992990654205607	176	0.102803738317757	114	0.0665887850467289	21	0.8076923076923077	21	0.8076923076923077	21	0.8076923076923077	15	0.5769230769230769
780	2026081000	20	pooled_test	ALL	26	520	144	0.2769230769230769	1712	364	0.2126168224299065	154	0.0899532710280373	180	0.1051401869158878	110	0.0642523364485981	21	0.8076923076923077	21	0.8076923076923077	21	0.8076923076923077	19	0.7307692307692307
781	2026081000	20	pooled_test	ALL	26	520	142	0.273076923076923	1712	329	0.1921728971962616	150	0.0876168224299065	169	0.098714953271028	112	0.0654205607476635	19	0.7307692307692307	19	0.7307692307692307	19	0.7307692307692307	14	0.5384615384615384
782	2026081000	20	pooled_test	ALL	26	520	138	0.2653846153846154	1712	341	0.1991822429906542	132	0.0771028037383177	170	0.0992990654205607	98	0.0572429906542056	22	0.8461538461538461	22	0.8461538461538461	22	0.8461538461538461	14	0.5384615384615384
783	2026081000	20	pooled_test	ALL	26	520	139	0.2673076923076923	1712	340	0.1985981308411215	165	0.0963785046728972	171	0.0998831775700934	109	0.0636682242990654	23	0.8846153846153846	23	0.8846153846153846	23	0.8846153846153846	16	0.6153846153846154
784	2026081000	20	pooled_test	ALL	26	520	148	0.2846153846153846	1712	369	0.2155373831775701	170	0.0992990654205607	175	0.1022196261682243	116	0.0677570093457943	16	0.6153846153846154	16	0.6153846153846154	16	0.6153846153846154	14	0.5384615384615384
785	2026081000	20	pooled_test	ALL	26	520	132	0.2538461538461538	1712	324	0.1892523364485981	127	0.0741822429906542	157	0.0917056074766355	91	0.0531542056074766	24	0.9230769230769232	24	0.9230769230769232	24	0.9230769230769232	17	0.6538461538461539
786	2026081000	20	pooled_test	ALL	26	520	149	0.2865384615384615	1712	287	0.1676401869158878	152	0.0887850467289719	159	0.0928738317757009	112	0.0654205607476635	18	0.6923076923076923	18	0.6923076923076923	18	0.6923076923076923	14	0.5384615384615384
787	2026081000	20	pooled_test	ALL	26	520	136	0.2615384615384615	1712	346	0.2021028037383177	161	0.0940420560747663	164	0.0957943925233644	109	0.0636682242990654	23	0.8846153846153846	23	0.8846153846153846	23	0.8846153846153846	16	0.6153846153846154
788	2026081000	20	pooled_test	ALL	26	520	148	0.2846153846153846	1712	321	0.1875	161	0.0940420560747663	168	0.0981308411214953	117	0.0683411214953271	22	0.8461538461538461	22	0.8461538461538461	22	0.8461538461538461	11	0.4230769230769231
789	2026081000	20	pooled_test	ALL	26	520	142	0.273076923076923	1712	311	0.1816588785046729	154	0.0899532710280373	173	0.1010514018691588	112	0.0654205607476635	19	0.7307692307692307	19	0.7307692307692307	19	0.7307692307692307	13	0.5
790	2026081000	20	pooled_test	ALL	26	520	139	0.2673076923076923	1712	341	0.1991822429906542	146	0.0852803738317757	170	0.0992990654205607	105	0.0613317757009345	21	0.8076923076923077	21	0.8076923076923077	21	0.8076923076923077	17	0.6538461538461539
791	2026081000	20	pooled_test	ALL	26	520	142	0.273076923076923	1712	298	0.1740654205607476	149	0.0870327102803738	177	0.1033878504672897	110	0.0642523364485981	21	0.8076923076923077	21	0.8076923076923077	21	0.8076923076923077	11	0.4230769230769231
792	2026081000	20	pooled_test	ALL	26	520	135	0.2596153846153846	1712	332	0.1939252336448598	138	0.080607476635514	175	0.1022196261682243	104	0.0607476635514018	21	0.8076923076923077	21	0.8076923076923077	21	0.8076923076923077	12	0.4615384615384615
793	2026081000	20	pooled_test	ALL	26	520	143	0.275	1712	349	0.2038551401869159	166	0.0969626168224299	171	0.0998831775700934	112	0.0654205607476635	21	0.8076923076923077	21	0.8076923076923077	21	0.8076923076923077	13	0.5
794	2026081000	20	pooled_test	ALL	26	520	144	0.2769230769230769	1712	348	0.2032710280373831	161	0.0940420560747663	178	0.1039719626168224	115	0.0671728971962616	18	0.6923076923076923	18	0.6923076923076923	18	0.6923076923076923	13	0.5
795	2026081000	20	pooled_test	ALL	26	520	146	0.2807692307692307	1712	313	0.1828271028037383	145	0.084696261682243	177	0.1033878504672897	110	0.0642523364485981	21	0.8076923076923077	21	0.8076923076923077	21	0.8076923076923077	14	0.5384615384615384
796	2026081000	20	pooled_test	ALL	26	520	146	0.2807692307692307	1712	323	0.1886682242990654	159	0.0928738317757009	172	0.1004672897196261	114	0.0665887850467289	19	0.7307692307692307	19	0.7307692307692307	19	0.7307692307692307	13	0.5
797	2026081000	20	pooled_test	ALL	26	520	134	0.2576923076923076	1712	306	0.1787383177570093	143	0.0835280373831775	166	0.0969626168224299	104	0.0607476635514018	21	0.8076923076923077	21	0.8076923076923077	21	0.8076923076923077	14	0.5384615384615384
798	2026081000	20	pooled_test	ALL	26	520	144	0.2769230769230769	1712	239	0.1396028037383177	144	0.0841121495327102	173	0.1010514018691588	112	0.0654205607476635	20	0.7692307692307693	20	0.7692307692307693	20	0.7692307692307693	14	0.5384615384615384
799	2026081000	20	pooled_test	ALL	26	520	137	0.2634615384615384	1712	362	0.2114485981308411	149	0.0870327102803738	173	0.1010514018691588	108	0.0630841121495327	18	0.6923076923076923	18	0.6923076923076923	18	0.6923076923076923	13	0.5
800	2026081000	20	pooled_test	ALL	26	520	140	0.2692307692307692	1712	312	0.1822429906542056	139	0.0811915887850467	167	0.0975467289719626	104	0.0607476635514018	23	0.8846153846153846	23	0.8846153846153846	23	0.8846153846153846	11	0.4230769230769231
801	2026081000	20	pooled_test	ALL	26	520	147	0.2826923076923077	1712	330	0.1927570093457944	157	0.0917056074766355	176	0.102803738317757	115	0.0671728971962616	22	0.8461538461538461	22	0.8461538461538461	22	0.8461538461538461	14	0.5384615384615384
802	2026081000	20	pooled_test	ALL	26	520	146	0.2807692307692307	1712	347	0.2026869158878504	147	0.0858644859813084	181	0.1057242990654205	112	0.0654205607476635	21	0.8076923076923077	21	0.8076923076923077	21	0.8076923076923077	14	0.5384615384615384
803	2026081000	20	pooled_test	ALL	26	520	131	0.2519230769230769	1712	303	0.1769859813084112	150	0.0876168224299065	160	0.0934579439252336	103	0.0601635514018691	21	0.8076923076923077	21	0.8076923076923077	21	0.8076923076923077	15	0.5769230769230769
804	2026081000	20	pooled_test	ALL	26	520	134	0.2576923076923076	1712	316	0.1845794392523364	154	0.0899532710280373	171	0.0998831775700934	103	0.0601635514018691	23	0.8846153846153846	23	0.8846153846153846	23	0.8846153846153846	13	0.5
805	2026081000	20	pooled_test	ALL	26	520	149	0.2865384615384615	1712	324	0.1892523364485981	183	0.1068925233644859	181	0.1057242990654205	124	0.072429906542056	17	0.6538461538461539	17	0.6538461538461539	17	0.6538461538461539	11	0.4230769230769231
806	2026081000	20	pooled_test	ALL	26	520	143	0.275	1712	270	0.1577102803738317	140	0.0817757009345794	157	0.0917056074766355	108	0.0630841121495327	20	0.7692307692307693	20	0.7692307692307693	20	0.7692307692307693	14	0.5384615384615384
807	2026081000	20	pooled_test	ALL	26	520	157	0.3019230769230769	1712	329	0.1921728971962616	162	0.094626168224299	177	0.1033878504672897	123	0.0718457943925233	20	0.7692307692307693	20	0.7692307692307693	20	0.7692307692307693	13	0.5
808	2026081000	20	pooled_test	ALL	26	520	136	0.2615384615384615	1712	327	0.1910046728971962	135	0.0788551401869158	169	0.098714953271028	101	0.0589953271028037	18	0.6923076923076923	18	0.6923076923076923	18	0.6923076923076923	15	0.5769230769230769
809	2026081000	20	pooled_test	ALL	26	520	138	0.2653846153846154	1712	238	0.139018691588785	153	0.0893691588785046	164	0.0957943925233644	109	0.0636682242990654	21	0.8076923076923077	21	0.8076923076923077	21	0.8076923076923077	16	0.6153846153846154
810	2026081000	20	pooled_test	ALL	26	520	148	0.2846153846153846	1712	291	0.1699766355140187	156	0.0911214953271028	160	0.0934579439252336	113	0.0660046728971962	19	0.7307692307692307	19	0.7307692307692307	19	0.7307692307692307	15	0.5769230769230769
811	2026081000	20	pooled_test	ALL	26	520	132	0.2538461538461538	1712	319	0.1863317757009346	150	0.0876168224299065	157	0.0917056074766355	105	0.0613317757009345	21	0.8076923076923077	21	0.8076923076923077	21	0.8076923076923077	15	0.5769230769230769
812	2026081000	20	pooled_test	ALL	26	520	137	0.2634615384615384	1712	359	0.2096962616822429	155	0.0905373831775701	184	0.1074766355140186	115	0.0671728971962616	24	0.9230769230769232	24	0.9230769230769232	24	0.9230769230769232	15	0.5769230769230769
813	2026081000	20	pooled_test	ALL	26	520	136	0.2615384615384615	1712	303	0.1769859813084112	155	0.0905373831775701	163	0.0952102803738317	103	0.0601635514018691	18	0.6923076923076923	18	0.6923076923076923	18	0.6923076923076923	13	0.5
814	2026081000	20	pooled_test	ALL	26	520	139	0.2673076923076923	1712	321	0.1875	144	0.0841121495327102	172	0.1004672897196261	107	0.0625	17	0.6538461538461539	17	0.6538461538461539	17	0.6538461538461539	13	0.5
815	2026081000	20	pooled_test	ALL	26	520	139	0.2673076923076923	1712	341	0.1991822429906542	146	0.0852803738317757	164	0.0957943925233644	108	0.0630841121495327	17	0.6538461538461539	17	0.6538461538461539	17	0.6538461538461539	14	0.5384615384615384
816	2026081000	20	pooled_test	ALL	26	520	145	0.2788461538461538	1712	336	0.1962616822429906	161	0.0940420560747663	167	0.0975467289719626	108	0.0630841121495327	21	0.8076923076923077	21	0.8076923076923077	21	0.8076923076923077	14	0.5384615384615384
817	2026081000	20	pooled_test	ALL	26	520	137	0.2634615384615384	1712	324	0.1892523364485981	144	0.0841121495327102	166	0.0969626168224299	104	0.0607476635514018	22	0.8461538461538461	22	0.8461538461538461	22	0.8461538461538461	11	0.4230769230769231
818	2026081000	20	pooled_test	ALL	26	520	144	0.2769230769230769	1712	342	0.1997663551401869	151	0.0882009345794392	162	0.094626168224299	109	0.0636682242990654	18	0.6923076923076923	18	0.6923076923076923	18	0.6923076923076923	11	0.4230769230769231
819	2026081000	20	pooled_test	ALL	26	520	137	0.2634615384615384	1712	339	0.1980140186915887	132	0.0771028037383177	173	0.1010514018691588	107	0.0625	21	0.8076923076923077	21	0.8076923076923077	21	0.8076923076923077	15	0.5769230769230769
820	2026081000	20	pooled_test	ALL	26	520	135	0.2596153846153846	1712	321	0.1875	143	0.0835280373831775	158	0.0922897196261682	97	0.0566588785046729	21	0.8076923076923077	21	0.8076923076923077	21	0.8076923076923077	19	0.7307692307692307
821	2026081000	20	pooled_test	ALL	26	520	144	0.2769230769230769	1712	340	0.1985981308411215	152	0.0887850467289719	170	0.0992990654205607	108	0.0630841121495327	21	0.8076923076923077	21	0.8076923076923077	21	0.8076923076923077	15	0.5769230769230769
822	2026081000	20	pooled_test	ALL	26	520	134	0.2576923076923076	1712	311	0.1816588785046729	158	0.0922897196261682	160	0.0934579439252336	96	0.0560747663551401	22	0.8461538461538461	22	0.8461538461538461	22	0.8461538461538461	15	0.5769230769230769
823	2026081000	20	pooled_test	ALL	26	520	145	0.2788461538461538	1712	319	0.1863317757009346	135	0.0788551401869158	161	0.0940420560747663	105	0.0613317757009345	20	0.7692307692307693	20	0.7692307692307693	20	0.7692307692307693	16	0.6153846153846154
824	2026081000	20	pooled_test	ALL	26	520	143	0.275	1712	340	0.1985981308411215	153	0.0893691588785046	163	0.0952102803738317	109	0.0636682242990654	20	0.7692307692307693	20	0.7692307692307693	20	0.7692307692307693	12	0.4615384615384615
825	2026081000	20	pooled_test	ALL	26	520	150	0.2884615384615384	1712	325	0.1898364485981308	169	0.098714953271028	168	0.0981308411214953	110	0.0642523364485981	20	0.7692307692307693	20	0.7692307692307693	20	0.7692307692307693	17	0.6538461538461539
826	2026081000	20	pooled_test	ALL	26	520	133	0.2557692307692307	1712	353	0.2061915887850467	156	0.0911214953271028	164	0.0957943925233644	103	0.0601635514018691	22	0.8461538461538461	22	0.8461538461538461	22	0.8461538461538461	14	0.5384615384615384
827	2026081000	20	pooled_test	ALL	26	520	138	0.2653846153846154	1712	338	0.197429906542056	153	0.0893691588785046	159	0.0928738317757009	100	0.058411214953271	21	0.8076923076923077	21	0.8076923076923077	21	0.8076923076923077	14	0.5384615384615384
828	2026081000	20	pooled_test	ALL	26	520	142	0.273076923076923	1712	317	0.1851635514018691	168	0.0981308411214953	171	0.0998831775700934	106	0.0619158878504672	20	0.7692307692307693	20	0.7692307692307693	20	0.7692307692307693	16	0.6153846153846154
829	2026081000	20	pooled_test	ALL	26	520	144	0.2769230769230769	1712	327	0.1910046728971962	174	0.1016355140186915	173	0.1010514018691588	111	0.0648364485981308	19	0.7307692307692307	19	0.7307692307692307	19	0.7307692307692307	14	0.5384615384615384
830	2026081000	20	pooled_test	ALL	26	520	137	0.2634615384615384	1712	273	0.1594626168224299	136	0.0794392523364486	166	0.0969626168224299	107	0.0625	20	0.7692307692307693	20	0.7692307692307693	20	0.7692307692307693	16	0.6153846153846154
831	2026081000	20	pooled_test	ALL	26	520	150	0.2884615384615384	1712	337	0.1968457943925233	173	0.1010514018691588	183	0.1068925233644859	115	0.0671728971962616	17	0.6538461538461539	17	0.6538461538461539	17	0.6538461538461539	12	0.4615384615384615
832	2026081000	20	pooled_test	ALL	26	520	127	0.2442307692307692	1712	333	0.1945093457943925	156	0.0911214953271028	173	0.1010514018691588	99	0.0578271028037383	20	0.7692307692307693	20	0.7692307692307693	20	0.7692307692307693	17	0.6538461538461539
833	2026081000	20	pooled_test	ALL	26	520	145	0.2788461538461538	1712	274	0.1600467289719626	167	0.0975467289719626	176	0.102803738317757	117	0.0683411214953271	19	0.7307692307692307	19	0.7307692307692307	19	0.7307692307692307	13	0.5
834	2026081000	20	pooled_test	ALL	26	520	131	0.2519230769230769	1712	314	0.183411214953271	144	0.0841121495327102	168	0.0981308411214953	101	0.0589953271028037	20	0.7692307692307693	20	0.7692307692307693	20	0.7692307692307693	14	0.5384615384615384
835	2026081000	20	pooled_test	ALL	26	520	149	0.2865384615384615	1712	311	0.1816588785046729	149	0.0870327102803738	174	0.1016355140186915	115	0.0671728971962616	19	0.7307692307692307	19	0.7307692307692307	19	0.7307692307692307	13	0.5
836	2026081000	20	pooled_test	ALL	26	520	145	0.2788461538461538	1712	312	0.1822429906542056	170	0.0992990654205607	169	0.098714953271028	112	0.0654205607476635	21	0.8076923076923077	21	0.8076923076923077	21	0.8076923076923077	12	0.4615384615384615
837	2026081000	20	pooled_test	ALL	26	520	125	0.2403846153846154	1712	286	0.1670560747663551	132	0.0771028037383177	150	0.0876168224299065	93	0.054322429906542	20	0.7692307692307693	20	0.7692307692307693	20	0.7692307692307693	15	0.5769230769230769
838	2026081000	20	pooled_test	ALL	26	520	144	0.2769230769230769	1712	345	0.201518691588785	164	0.0957943925233644	168	0.0981308411214953	107	0.0625	21	0.8076923076923077	21	0.8076923076923077	21	0.8076923076923077	12	0.4615384615384615
839	2026081000	20	pooled_test	ALL	26	520	138	0.2653846153846154	1712	352	0.205607476635514	156	0.0911214953271028	176	0.102803738317757	109	0.0636682242990654	21	0.8076923076923077	21	0.8076923076923077	21	0.8076923076923077	13	0.5
840	2026081000	20	pooled_test	ALL	26	520	144	0.2769230769230769	1712	319	0.1863317757009346	166	0.0969626168224299	169	0.098714953271028	117	0.0683411214953271	22	0.8461538461538461	22	0.8461538461538461	22	0.8461538461538461	12	0.4615384615384615
841	2026081000	20	pooled_test	ALL	26	520	138	0.2653846153846154	1712	333	0.1945093457943925	157	0.0917056074766355	181	0.1057242990654205	110	0.0642523364485981	18	0.6923076923076923	18	0.6923076923076923	18	0.6923076923076923	14	0.5384615384615384
842	2026081000	20	pooled_test	ALL	26	520	135	0.2596153846153846	1712	303	0.1769859813084112	134	0.0782710280373831	177	0.1033878504672897	101	0.0589953271028037	21	0.8076923076923077	21	0.8076923076923077	21	0.8076923076923077	12	0.4615384615384615
843	2026081000	20	pooled_test	ALL	26	520	123	0.2365384615384615	1712	288	0.1682242990654205	123	0.0718457943925233	159	0.0928738317757009	95	0.0554906542056074	19	0.7307692307692307	19	0.7307692307692307	19	0.7307692307692307	14	0.5384615384615384
844	2026081000	20	pooled_test	ALL	26	520	145	0.2788461538461538	1712	325	0.1898364485981308	149	0.0870327102803738	158	0.0922897196261682	107	0.0625	20	0.7692307692307693	20	0.7692307692307693	20	0.7692307692307693	13	0.5
845	2026081000	20	pooled_test	ALL	26	520	141	0.2711538461538461	1712	228	0.1331775700934579	151	0.0882009345794392	158	0.0922897196261682	100	0.058411214953271	21	0.8076923076923077	21	0.8076923076923077	21	0.8076923076923077	15	0.5769230769230769
846	2026081000	20	pooled_test	ALL	26	520	147	0.2826923076923077	1712	325	0.1898364485981308	169	0.098714953271028	172	0.1004672897196261	115	0.0671728971962616	22	0.8461538461538461	22	0.8461538461538461	22	0.8461538461538461	17	0.6538461538461539
