model	seed	file	date	weed_instances	accepted_candidates	eligible_candidates	spatial_recalled	set_coverage_recalled	one_to_one_recalled	candidate_precision	spatial_recall	set_coverage_recall	one_to_one_recall	crop_exposure_at_0.00	crop_exposure_at_0.01	crop_exposure_at_0.10	AR100_IoU_0.50	AR20_IoU_0.50	AR100_IoU_0.55	AR20_IoU_0.55	AR100_IoU_0.60	AR20_IoU_0.60	AR100_IoU_0.65	AR20_IoU_0.65	AR100_IoU_0.70	AR20_IoU_0.70	AR100_IoU_0.75	AR20_IoU_0.75	AR100_IoU_0.80	AR20_IoU_0.80	AR100_IoU_0.85	AR20_IoU_0.85	AR100_IoU_0.90	AR20_IoU_0.90	AR100_IoU_0.95	AR20_IoU_0.95
ResNet18--U-Net	20260813	2023-05-30_0652	2023-05-30	55	20	19	23	23	19	0.95	0.41818181818181815	0.41818181818181815	0.34545454545454546	0	0	0	0.5454545454545454	0.3090909090909091	0.45454545454545453	0.2545454545454545	0.43636363636363634	0.2545454545454545	0.4	0.23636363636363636	0.21818181818181817	0.14545454545454545	0.07272727272727272	0.03636363636363636	0.03636363636363636	0.0	0.01818181818181818	0.0	0.01818181818181818	0.0	0.0	0.0
ResNet18--U-Net	20260813	2023-05-25_0681	2023-05-25	69	20	9	12	9	9	0.45	0.17391304347826086	0.13043478260869565	0.13043478260869565	1	1	1	0.10144927536231885	0.10144927536231885	0.057971014492753624	0.057971014492753624	0.028985507246376812	0.028985507246376812	0.028985507246376812	0.028985507246376812	0.014492753623188406	0.014492753623188406	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ResNet18--U-Net	20260813	2023-06-15_0169	2023-06-15	80	20	18	32	32	15	0.9	0.4	0.4	0.1875	0	0	0	0.1375	0.125	0.1125	0.1125	0.075	0.075	0.05	0.05	0.025	0.025	0.0125	0.0125	0.0125	0.0125	0.0125	0.0125	0.0	0.0	0.0	0.0
ResNet18--U-Net	20260813	2023-06-06_0176	2023-06-06	150	20	19	28	27	19	0.95	0.18666666666666668	0.18	0.12666666666666668	0	0	0	0.36	0.1	0.28	0.09333333333333334	0.20666666666666667	0.08666666666666667	0.16	0.07333333333333333	0.11333333333333333	0.06	0.06	0.04	0.02	0.02	0.0	0.0	0.0	0.0	0.0	0.0
ResNet18--U-Net	20260813	2023-05-30_0099	2023-05-30	52	20	18	17	16	16	0.9	0.3269230769230769	0.3076923076923077	0.3076923076923077	0	0	0	0.34615384615384615	0.23076923076923078	0.21153846153846154	0.15384615384615385	0.15384615384615385	0.11538461538461539	0.07692307692307693	0.057692307692307696	0.019230769230769232	0.019230769230769232	0.019230769230769232	0.019230769230769232	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ResNet18--U-Net	20260813	2023-05-25_0170	2023-05-25	16	18	2	2	1	1	0.1111111111111111	0.125	0.0625	0.0625	1	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ResNet18--U-Net	20260813	2023-06-06_0161	2023-06-06	101	20	20	28	28	20	1.0	0.27722772277227725	0.27722772277227725	0.19801980198019803	0	0	0	0.504950495049505	0.15841584158415842	0.43564356435643564	0.13861386138613863	0.32673267326732675	0.12871287128712872	0.22772277227722773	0.1188118811881188	0.1782178217821782	0.10891089108910891	0.10891089108910891	0.07920792079207921	0.0891089108910891	0.0594059405940594	0.019801980198019802	0.019801980198019802	0.0	0.0	0.0	0.0
ResNet18--U-Net	20260813	2023-05-30_0044	2023-05-30	46	20	16	19	16	16	0.8	0.41304347826086957	0.34782608695652173	0.34782608695652173	0	0	0	0.5434782608695652	0.30434782608695654	0.391304347826087	0.2391304347826087	0.2826086956521739	0.1956521739130435	0.2391304347826087	0.17391304347826086	0.13043478260869565	0.10869565217391304	0.043478260869565216	0.043478260869565216	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ResNet18--U-Net	20260813	2023-05-25_0114	2023-05-25	17	20	7	6	6	6	0.35	0.35294117647058826	0.35294117647058826	0.35294117647058826	1	1	1	0.29411764705882354	0.29411764705882354	0.23529411764705882	0.23529411764705882	0.11764705882352941	0.11764705882352941	0.11764705882352941	0.11764705882352941	0.058823529411764705	0.058823529411764705	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ResNet18--U-Net	20260813	2023-06-06_0231	2023-06-06	65	20	17	23	22	17	0.85	0.35384615384615387	0.3384615384615385	0.26153846153846155	0	0	0	0.5538461538461539	0.23076923076923078	0.4307692307692308	0.2153846153846154	0.24615384615384617	0.16923076923076924	0.16923076923076924	0.13846153846153847	0.12307692307692308	0.09230769230769231	0.06153846153846154	0.06153846153846154	0.03076923076923077	0.03076923076923077	0.0	0.0	0.0	0.0	0.0	0.0
ResNet18--U-Net	20260813	2023-05-30_0114	2023-05-30	35	20	12	15	12	11	0.6	0.42857142857142855	0.34285714285714286	0.3142857142857143	0	0	0	0.2571428571428571	0.17142857142857143	0.22857142857142856	0.17142857142857143	0.11428571428571428	0.08571428571428572	0.05714285714285714	0.05714285714285714	0.02857142857142857	0.02857142857142857	0.02857142857142857	0.02857142857142857	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ResNet18--U-Net	20260813	2023-05-25_0183	2023-05-25	9	17	2	3	2	2	0.11764705882352941	0.3333333333333333	0.2222222222222222	0.2222222222222222	1	1	1	0.2222222222222222	0.2222222222222222	0.1111111111111111	0.1111111111111111	0.1111111111111111	0.1111111111111111	0.1111111111111111	0.1111111111111111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ResNet18--U-Net	20260813	2023-06-06_0166	2023-06-06	76	20	19	30	30	18	0.95	0.39473684210526316	0.39473684210526316	0.23684210526315788	0	0	0	0.618421052631579	0.17105263157894737	0.40789473684210525	0.13157894736842105	0.21052631578947367	0.09210526315789473	0.11842105263157894	0.06578947368421052	0.07894736842105263	0.05263157894736842	0.039473684210526314	0.02631578947368421	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ResNet18--U-Net	20260813	2023-05-30_0039	2023-05-30	43	20	8	16	7	7	0.4	0.37209302325581395	0.16279069767441862	0.16279069767441862	0	0	0	0.16279069767441862	0.11627906976744186	0.09302325581395349	0.06976744186046512	0.06976744186046512	0.046511627906976744	0.06976744186046512	0.046511627906976744	0.023255813953488372	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ResNet18--U-Net	20260813	2023-05-25_0109	2023-05-25	17	15	1	5	1	1	0.06666666666666667	0.29411764705882354	0.058823529411764705	0.058823529411764705	1	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ResNet18--U-Net	20260814	2023-06-15_0735	2023-06-15	74	20	8	5	5	5	0.4	0.06756756756756757	0.06756756756756757	0.06756756756756757	0	0	0	0.08108108108108109	0.06756756756756757	0.08108108108108109	0.06756756756756757	0.08108108108108109	0.06756756756756757	0.08108108108108109	0.06756756756756757	0.08108108108108109	0.06756756756756757	0.06756756756756757	0.05405405405405406	0.04054054054054054	0.02702702702702703	0.04054054054054054	0.02702702702702703	0.0	0.0	0.0	0.0
ResNet18--U-Net	20260814	2023-06-06_0736	2023-06-06	69	20	20	19	19	17	1.0	0.2753623188405797	0.2753623188405797	0.2463768115942029	0	0	0	0.43478260869565216	0.2463768115942029	0.4057971014492754	0.2318840579710145	0.37681159420289856	0.2028985507246377	0.37681159420289856	0.2028985507246377	0.34782608695652173	0.18840579710144928	0.3333333333333333	0.17391304347826086	0.2463768115942029	0.13043478260869565	0.14492753623188406	0.07246376811594203	0.014492753623188406	0.0	0.0	0.0
ResNet18--U-Net	20260814	2023-05-30_0720	2023-05-30	49	20	19	21	21	19	0.95	0.42857142857142855	0.42857142857142855	0.3877551020408163	0	0	0	0.6326530612244898	0.32653061224489793	0.46938775510204084	0.2857142857142857	0.3877551020408163	0.24489795918367346	0.2653061224489796	0.14285714285714285	0.14285714285714285	0.08163265306122448	0.08163265306122448	0.04081632653061224	0.061224489795918366	0.02040816326530612	0.02040816326530612	0.0	0.0	0.0	0.0	0.0
ResNet18--U-Net	20260814	2023-05-25_0750	2023-05-25	74	20	14	13	10	9	0.7	0.17567567567567569	0.13513513513513514	0.12162162162162163	0	0	0	0.08108108108108109	0.08108108108108109	0.08108108108108109	0.08108108108108109	0.08108108108108109	0.08108108108108109	0.05405405405405406	0.05405405405405406	0.013513513513513514	0.013513513513513514	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ResNet18--U-Net	20260814	2023-06-06_0770	2023-06-06	74	20	20	24	24	20	1.0	0.32432432432432434	0.32432432432432434	0.2702702702702703	0	0	0	0.5675675675675675	0.2702702702702703	0.527027027027027	0.22972972972972974	0.5	0.22972972972972974	0.4864864864864865	0.22972972972972974	0.47297297297297297	0.22972972972972974	0.40540540540540543	0.1891891891891892	0.32432432432432434	0.14864864864864866	0.22972972972972974	0.0945945945945946	0.05405405405405406	0.04054054054054054	0.0	0.0
ResNet18--U-Net	20260814	2023-05-30_0750	2023-05-30	67	20	20	22	22	20	1.0	0.3283582089552239	0.3283582089552239	0.29850746268656714	0	0	0	0.6268656716417911	0.2835820895522388	0.6119402985074627	0.2835820895522388	0.5223880597014925	0.26865671641791045	0.40298507462686567	0.208955223880597	0.29850746268656714	0.13432835820895522	0.16417910447761194	0.05970149253731343	0.04477611940298507	0.014925373134328358	0.014925373134328358	0.0	0.0	0.0	0.0	0.0
ResNet18--U-Net	20260814	2023-05-25_0786	2023-05-25	76	20	17	15	14	14	0.85	0.19736842105263158	0.18421052631578946	0.18421052631578946	0	0	0	0.13157894736842105	0.13157894736842105	0.10526315789473684	0.10526315789473684	0.05263157894736842	0.05263157894736842	0.05263157894736842	0.05263157894736842	0.02631578947368421	0.02631578947368421	0.013157894736842105	0.013157894736842105	0.013157894736842105	0.013157894736842105	0.0	0.0	0.0	0.0	0.0	0.0
ResNet18--U-Net	20260814	2023-06-06_0670	2023-06-06	96	20	19	25	25	18	0.95	0.2604166666666667	0.2604166666666667	0.1875	0	0	0	0.4270833333333333	0.15625	0.3854166666666667	0.15625	0.3229166666666667	0.14583333333333334	0.2916666666666667	0.13541666666666666	0.23958333333333334	0.10416666666666667	0.19791666666666666	0.08333333333333333	0.15625	0.0625	0.125	0.052083333333333336	0.0	0.0	0.0	0.0
ResNet18--U-Net	20260814	2023-05-30_0649	2023-05-30	93	20	20	22	22	18	1.0	0.23655913978494625	0.23655913978494625	0.1935483870967742	0	0	0	0.46236559139784944	0.13978494623655913	0.3978494623655914	0.12903225806451613	0.25806451612903225	0.10752688172043011	0.12903225806451613	0.053763440860215055	0.08602150537634409	0.03225806451612903	0.021505376344086023	0.0	0.010752688172043012	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ResNet18--U-Net	20260814	2023-05-25_0685	2023-05-25	114	20	13	14	14	12	0.65	0.12280701754385964	0.12280701754385964	0.10526315789473684	0	0	0	0.11403508771929824	0.07894736842105263	0.07894736842105263	0.06140350877192982	0.03508771929824561	0.02631578947368421	0.02631578947368421	0.017543859649122806	0.017543859649122806	0.008771929824561403	0.008771929824561403	0.008771929824561403	0.008771929824561403	0.008771929824561403	0.0	0.0	0.0	0.0	0.0	0.0
ResNet18--U-Net	20260814	2023-06-06_0667	2023-06-06	95	20	19	24	23	19	0.95	0.25263157894736843	0.24210526315789474	0.2	0	0	0	0.42105263157894735	0.2	0.35789473684210527	0.18947368421052632	0.3157894736842105	0.16842105263157894	0.3157894736842105	0.16842105263157894	0.25263157894736843	0.12631578947368421	0.18947368421052632	0.10526315789473684	0.11578947368421053	0.06315789473684211	0.05263157894736842	0.010526315789473684	0.0	0.0	0.0	0.0
ResNet18--U-Net	20260814	2023-05-30_0652	2023-05-30	55	20	18	19	19	17	0.9	0.34545454545454546	0.34545454545454546	0.3090909090909091	0	0	0	0.4727272727272727	0.2727272727272727	0.38181818181818183	0.2	0.36363636363636365	0.2	0.2909090909090909	0.18181818181818182	0.18181818181818182	0.12727272727272726	0.09090909090909091	0.05454545454545454	0.05454545454545454	0.03636363636363636	0.05454545454545454	0.03636363636363636	0.0	0.0	0.0	0.0
ResNet18--U-Net	20260814	2023-05-25_0681	2023-05-25	69	20	11	12	10	10	0.55	0.17391304347826086	0.14492753623188406	0.14492753623188406	1	1	1	0.10144927536231885	0.10144927536231885	0.07246376811594203	0.07246376811594203	0.043478260869565216	0.043478260869565216	0.043478260869565216	0.043478260869565216	0.014492753623188406	0.014492753623188406	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ResNet18--U-Net	20260814	2023-06-15_0169	2023-06-15	80	20	16	21	21	12	0.8	0.2625	0.2625	0.15	0	0	0	0.175	0.1	0.125	0.0625	0.0875	0.0375	0.025	0.0125	0.0125	0.0125	0.0125	0.0125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ResNet18--U-Net	20260814	2023-06-06_0176	2023-06-06	150	20	20	22	22	20	1.0	0.14666666666666667	0.14666666666666667	0.13333333333333333	0	0	0	0.32666666666666666	0.10666666666666667	0.26666666666666666	0.09333333333333334	0.19333333333333333	0.08	0.16	0.08	0.12	0.06666666666666667	0.08	0.04666666666666667	0.02666666666666667	0.02666666666666667	0.006666666666666667	0.006666666666666667	0.0	0.0	0.0	0.0
ResNet18--U-Net	20260814	2023-05-30_0099	2023-05-30	52	20	15	17	14	14	0.75	0.3269230769230769	0.2692307692307692	0.2692307692307692	0	0	0	0.36538461538461536	0.19230769230769232	0.28846153846153844	0.15384615384615385	0.15384615384615385	0.09615384615384616	0.09615384615384616	0.057692307692307696	0.057692307692307696	0.038461538461538464	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ResNet18--U-Net	20260814	2023-05-25_0170	2023-05-25	16	20	2	3	1	1	0.1	0.1875	0.0625	0.0625	1	1	1	0.0625	0.0625	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ResNet18--U-Net	20260814	2023-06-06_0161	2023-06-06	101	20	20	26	26	20	1.0	0.25742574257425743	0.25742574257425743	0.19801980198019803	0	0	0	0.504950495049505	0.16831683168316833	0.4158415841584158	0.16831683168316833	0.3069306930693069	0.1485148514851485	0.2376237623762376	0.1188118811881188	0.16831683168316833	0.09900990099009901	0.12871287128712872	0.06930693069306931	0.07920792079207921	0.0297029702970297	0.009900990099009901	0.0	0.0	0.0	0.0	0.0
ResNet18--U-Net	20260814	2023-05-30_0044	2023-05-30	46	20	11	16	11	11	0.55	0.34782608695652173	0.2391304347826087	0.2391304347826087	0	0	0	0.45652173913043476	0.1956521739130435	0.391304347826087	0.17391304347826086	0.32608695652173914	0.15217391304347827	0.2826086956521739	0.15217391304347827	0.17391304347826086	0.10869565217391304	0.13043478260869565	0.08695652173913043	0.043478260869565216	0.021739130434782608	0.0	0.0	0.0	0.0	0.0	0.0
ResNet18--U-Net	20260814	2023-05-25_0114	2023-05-25	17	20	6	6	5	5	0.3	0.35294117647058826	0.29411764705882354	0.29411764705882354	1	1	1	0.29411764705882354	0.29411764705882354	0.23529411764705882	0.23529411764705882	0.17647058823529413	0.17647058823529413	0.11764705882352941	0.11764705882352941	0.058823529411764705	0.058823529411764705	0.058823529411764705	0.058823529411764705	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ResNet18--U-Net	20260814	2023-06-06_0231	2023-06-06	65	20	17	23	21	17	0.85	0.35384615384615387	0.3230769230769231	0.26153846153846155	0	0	0	0.5076923076923077	0.2	0.46153846153846156	0.2	0.2923076923076923	0.18461538461538463	0.16923076923076924	0.12307692307692308	0.15384615384615385	0.1076923076923077	0.07692307692307693	0.06153846153846154	0.03076923076923077	0.03076923076923077	0.015384615384615385	0.015384615384615385	0.0	0.0	0.0	0.0
ResNet18--U-Net	20260814	2023-05-30_0114	2023-05-30	35	20	10	13	9	8	0.5	0.37142857142857144	0.2571428571428571	0.22857142857142856	0	0	0	0.2857142857142857	0.17142857142857143	0.22857142857142856	0.14285714285714285	0.2	0.14285714285714285	0.11428571428571428	0.11428571428571428	0.02857142857142857	0.02857142857142857	0.02857142857142857	0.02857142857142857	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ResNet18--U-Net	20260814	2023-05-25_0183	2023-05-25	9	20	2	3	2	2	0.1	0.3333333333333333	0.2222222222222222	0.2222222222222222	1	1	1	0.2222222222222222	0.2222222222222222	0.1111111111111111	0.1111111111111111	0.1111111111111111	0.1111111111111111	0.1111111111111111	0.1111111111111111	0.1111111111111111	0.1111111111111111	0.1111111111111111	0.1111111111111111	0.1111111111111111	0.1111111111111111	0.1111111111111111	0.1111111111111111	0.0	0.0	0.0	0.0
ResNet18--U-Net	20260814	2023-06-06_0166	2023-06-06	76	20	16	20	19	16	0.8	0.2631578947368421	0.25	0.21052631578947367	0	0	0	0.6052631578947368	0.18421052631578946	0.32894736842105265	0.14473684210526316	0.13157894736842105	0.05263157894736842	0.09210526315789473	0.039473684210526314	0.07894736842105263	0.039473684210526314	0.013157894736842105	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ResNet18--U-Net	20260814	2023-05-30_0039	2023-05-30	43	20	8	13	8	8	0.4	0.3023255813953488	0.18604651162790697	0.18604651162790697	0	0	0	0.16279069767441862	0.13953488372093023	0.11627906976744186	0.09302325581395349	0.06976744186046512	0.046511627906976744	0.023255813953488372	0.023255813953488372	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ResNet18--U-Net	20260814	2023-05-25_0109	2023-05-25	17	16	2	5	2	2	0.125	0.29411764705882354	0.11764705882352941	0.11764705882352941	1	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DeepLabV3+--ResNet50	20260820	2023-06-15_0735	2023-06-15	74	20	6	4	4	4	0.3	0.05405405405405406	0.05405405405405406	0.05405405405405406	0	0	0	0.06756756756756757	0.05405405405405406	0.06756756756756757	0.05405405405405406	0.06756756756756757	0.05405405405405406	0.06756756756756757	0.05405405405405406	0.06756756756756757	0.05405405405405406	0.04054054054054054	0.02702702702702703	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DeepLabV3+--ResNet50	20260820	2023-06-06_0736	2023-06-06	69	20	20	34	34	19	1.0	0.4927536231884058	0.4927536231884058	0.2753623188405797	0	0	0	0.37681159420289856	0.2463768115942029	0.3333333333333333	0.21739130434782608	0.3188405797101449	0.2028985507246377	0.30434782608695654	0.2028985507246377	0.2463768115942029	0.15942028985507245	0.2028985507246377	0.14492753623188406	0.13043478260869565	0.10144927536231885	0.057971014492753624	0.043478260869565216	0.0	0.0	0.0	0.0
DeepLabV3+--ResNet50	20260820	2023-05-30_0720	2023-05-30	49	20	20	24	24	20	1.0	0.4897959183673469	0.4897959183673469	0.40816326530612246	0	0	0	0.5714285714285714	0.2857142857142857	0.3673469387755102	0.16326530612244897	0.30612244897959184	0.12244897959183673	0.20408163265306123	0.08163265306122448	0.14285714285714285	0.08163265306122448	0.04081632653061224	0.02040816326530612	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DeepLabV3+--ResNet50	20260820	2023-05-25_0750	2023-05-25	74	20	11	13	11	10	0.55	0.17567567567567569	0.14864864864864866	0.13513513513513514	1	1	1	0.0945945945945946	0.0945945945945946	0.08108108108108109	0.08108108108108109	0.02702702702702703	0.02702702702702703	0.02702702702702703	0.02702702702702703	0.013513513513513514	0.013513513513513514	0.013513513513513514	0.013513513513513514	0.013513513513513514	0.013513513513513514	0.0	0.0	0.0	0.0	0.0	0.0
DeepLabV3+--ResNet50	20260820	2023-06-06_0770	2023-06-06	74	20	20	26	26	20	1.0	0.35135135135135137	0.35135135135135137	0.2702702702702703	0	0	0	0.4189189189189189	0.21621621621621623	0.40540540540540543	0.21621621621621623	0.3918918918918919	0.20270270270270271	0.36486486486486486	0.1891891891891892	0.33783783783783783	0.1891891891891892	0.22972972972972974	0.10810810810810811	0.1891891891891892	0.0945945945945946	0.0945945945945946	0.02702702702702703	0.0	0.0	0.0	0.0
DeepLabV3+--ResNet50	20260820	2023-05-30_0750	2023-05-30	67	20	20	23	23	20	1.0	0.34328358208955223	0.34328358208955223	0.29850746268656714	0	0	0	0.6119402985074627	0.26865671641791045	0.5373134328358209	0.23880597014925373	0.40298507462686567	0.208955223880597	0.29850746268656714	0.1044776119402985	0.16417910447761194	0.05970149253731343	0.04477611940298507	0.014925373134328358	0.014925373134328358	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DeepLabV3+--ResNet50	20260820	2023-05-25_0786	2023-05-25	76	20	15	18	13	13	0.75	0.23684210526315788	0.17105263157894737	0.17105263157894737	1	1	0	0.15789473684210525	0.13157894736842105	0.13157894736842105	0.10526315789473684	0.07894736842105263	0.06578947368421052	0.013157894736842105	0.0	0.013157894736842105	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DeepLabV3+--ResNet50	20260820	2023-06-06_0670	2023-06-06	96	20	19	32	32	19	0.95	0.3333333333333333	0.3333333333333333	0.19791666666666666	0	0	0	0.3854166666666667	0.15625	0.34375	0.13541666666666666	0.2604166666666667	0.09375	0.21875	0.0625	0.19791666666666666	0.0625	0.14583333333333334	0.041666666666666664	0.09375	0.020833333333333332	0.020833333333333332	0.0	0.0	0.0	0.0	0.0
DeepLabV3+--ResNet50	20260820	2023-05-30_0649	2023-05-30	93	20	20	24	24	20	1.0	0.25806451612903225	0.25806451612903225	0.21505376344086022	0	0	0	0.45161290322580644	0.13978494623655913	0.3763440860215054	0.11827956989247312	0.23655913978494625	0.08602150537634409	0.15053763440860216	0.053763440860215055	0.06451612903225806	0.021505376344086023	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DeepLabV3+--ResNet50	20260820	2023-05-25_0685	2023-05-25	114	20	19	23	22	19	0.95	0.20175438596491227	0.19298245614035087	0.16666666666666666	0	0	0	0.15789473684210525	0.12280701754385964	0.07017543859649122	0.06140350877192982	0.043859649122807015	0.043859649122807015	0.008771929824561403	0.008771929824561403	0.008771929824561403	0.008771929824561403	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DeepLabV3+--ResNet50	20260820	2023-06-06_0667	2023-06-06	95	20	17	24	24	17	0.85	0.25263157894736843	0.25263157894736843	0.17894736842105263	0	0	0	0.37894736842105264	0.16842105263157894	0.3368421052631579	0.14736842105263157	0.29473684210526313	0.14736842105263157	0.24210526315789474	0.11578947368421053	0.2	0.10526315789473684	0.06315789473684211	0.042105263157894736	0.031578947368421054	0.021052631578947368	0.0	0.0	0.0	0.0	0.0	0.0
DeepLabV3+--ResNet50	20260820	2023-05-30_0652	2023-05-30	55	20	16	21	20	16	0.8	0.38181818181818183	0.36363636363636365	0.2909090909090909	0	0	0	0.41818181818181815	0.18181818181818182	0.36363636363636365	0.14545454545454545	0.34545454545454546	0.12727272727272726	0.2909090909090909	0.10909090909090909	0.10909090909090909	0.05454545454545454	0.09090909090909091	0.03636363636363636	0.01818181818181818	0.01818181818181818	0.0	0.0	0.0	0.0	0.0	0.0
DeepLabV3+--ResNet50	20260820	2023-05-25_0681	2023-05-25	69	20	10	16	11	10	0.5	0.2318840579710145	0.15942028985507245	0.14492753623188406	1	1	1	0.08695652173913043	0.08695652173913043	0.07246376811594203	0.07246376811594203	0.057971014492753624	0.057971014492753624	0.028985507246376812	0.028985507246376812	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DeepLabV3+--ResNet50	20260820	2023-06-15_0169	2023-06-15	80	20	16	27	27	16	0.8	0.3375	0.3375	0.2	0	0	0	0.15	0.1125	0.1	0.0875	0.0875	0.075	0.0625	0.05	0.025	0.025	0.025	0.025	0.0125	0.0125	0.0	0.0	0.0	0.0	0.0	0.0
DeepLabV3+--ResNet50	20260820	2023-06-06_0176	2023-06-06	150	20	17	21	20	17	0.85	0.14	0.13333333333333333	0.11333333333333333	0	0	0	0.26	0.09333333333333334	0.18	0.08666666666666667	0.14	0.07333333333333333	0.09333333333333334	0.06	0.05333333333333334	0.04	0.02	0.013333333333333334	0.006666666666666667	0.006666666666666667	0.0	0.0	0.0	0.0	0.0	0.0
DeepLabV3+--ResNet50	20260820	2023-05-30_0099	2023-05-30	52	20	14	12	10	10	0.7	0.23076923076923078	0.19230769230769232	0.19230769230769232	0	0	0	0.3076923076923077	0.17307692307692307	0.19230769230769232	0.1346153846153846	0.07692307692307693	0.057692307692307696	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DeepLabV3+--ResNet50	20260820	2023-05-25_0170	2023-05-25	16	20	2	2	1	1	0.1	0.125	0.0625	0.0625	1	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DeepLabV3+--ResNet50	20260820	2023-06-06_0161	2023-06-06	101	20	20	20	20	17	1.0	0.19801980198019803	0.19801980198019803	0.16831683168316833	0	0	0	0.44554455445544555	0.12871287128712872	0.3069306930693069	0.0891089108910891	0.21782178217821782	0.07920792079207921	0.16831683168316833	0.07920792079207921	0.13861386138613863	0.06930693069306931	0.10891089108910891	0.0594059405940594	0.019801980198019802	0.009900990099009901	0.0	0.0	0.0	0.0	0.0	0.0
DeepLabV3+--ResNet50	20260820	2023-05-30_0044	2023-05-30	46	20	15	17	14	14	0.75	0.3695652173913043	0.30434782608695654	0.30434782608695654	0	0	0	0.391304347826087	0.2608695652173913	0.32608695652173914	0.2391304347826087	0.2608695652173913	0.1956521739130435	0.15217391304347827	0.10869565217391304	0.08695652173913043	0.043478260869565216	0.043478260869565216	0.043478260869565216	0.021739130434782608	0.021739130434782608	0.021739130434782608	0.021739130434782608	0.0	0.0	0.0	0.0
DeepLabV3+--ResNet50	20260820	2023-05-25_0114	2023-05-25	17	20	6	6	5	5	0.3	0.35294117647058826	0.29411764705882354	0.29411764705882354	1	1	1	0.23529411764705882	0.23529411764705882	0.23529411764705882	0.23529411764705882	0.17647058823529413	0.17647058823529413	0.17647058823529413	0.17647058823529413	0.058823529411764705	0.058823529411764705	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DeepLabV3+--ResNet50	20260820	2023-06-06_0231	2023-06-06	65	20	17	20	18	16	0.85	0.3076923076923077	0.27692307692307694	0.24615384615384617	0	0	0	0.38461538461538464	0.18461538461538463	0.27692307692307694	0.1076923076923077	0.18461538461538463	0.07692307692307693	0.15384615384615385	0.07692307692307693	0.1076923076923077	0.06153846153846154	0.06153846153846154	0.03076923076923077	0.015384615384615385	0.015384615384615385	0.0	0.0	0.0	0.0	0.0	0.0
