variant	global_N	images	weed_instances	accepted_candidates	mean_candidates_per_image	all_candidate_precision	many_to_one_spatial_recall	many_to_one_role_qualified_recall	one_to_one_role_qualified_recall	crop_overlap_scene_frequency
commissioned_T070_A032	188	26	1712	188	7.230769230769231	0.7819148936170213	0.1746495327102804	0.10163551401869159	0.07184579439252337	0.5769230769230769
original_T095_A032	189	26	1712	189	7.269230769230769	0.7883597883597884	0.12908878504672897	0.07476635514018691	0.053738317757009345	0.6538461538461539
commissioned_T070_A032	189	26	1712	189	7.269230769230769	0.7777777777777778	0.1746495327102804	0.10163551401869159	0.07184579439252337	0.5769230769230769
original_T095_A032	190	26	1712	190	7.3076923076923075	0.7894736842105263	0.12967289719626168	0.07535046728971963	0.054322429906542055	0.6538461538461539
commissioned_T070_A032	190	26	1712	190	7.3076923076923075	0.7789473684210526	0.1746495327102804	0.10163551401869159	0.07184579439252337	0.5769230769230769
original_T095_A032	191	26	1712	191	7.346153846153846	0.7905759162303665	0.12967289719626168	0.07535046728971963	0.054322429906542055	0.6538461538461539
commissioned_T070_A032	191	26	1712	191	7.346153846153846	0.7801047120418848	0.17523364485981308	0.1022196261682243	0.07242990654205607	0.5769230769230769
original_T095_A032	192	26	1712	192	7.384615384615385	0.7916666666666666	0.1302570093457944	0.07593457943925233	0.054906542056074766	0.6538461538461539
commissioned_T070_A032	192	26	1712	192	7.384615384615385	0.78125	0.17523364485981308	0.1022196261682243	0.07242990654205607	0.5769230769230769
original_T095_A032	193	26	1712	193	7.423076923076923	0.7927461139896373	0.1302570093457944	0.07593457943925233	0.054906542056074766	0.6538461538461539
commissioned_T070_A032	193	26	1712	193	7.423076923076923	0.7823834196891192	0.1758177570093458	0.102803738317757	0.07301401869158879	0.5769230769230769
original_T095_A032	194	26	1712	194	7.461538461538462	0.7938144329896907	0.1302570093457944	0.07593457943925233	0.054906542056074766	0.6538461538461539
commissioned_T070_A032	194	26	1712	194	7.461538461538462	0.7835051546391752	0.17698598130841123	0.10397196261682243	0.07359813084112149	0.5769230769230769
original_T095_A032	195	26	1712	195	7.5	0.7948717948717948	0.1308411214953271	0.07651869158878505	0.055490654205607476	0.6538461538461539
commissioned_T070_A032	195	26	1712	195	7.5	0.7794871794871795	0.1863317757009346	0.10397196261682243	0.07359813084112149	0.5769230769230769
original_T095_A032	196	26	1712	196	7.538461538461538	0.7908163265306123	0.1308411214953271	0.07651869158878505	0.055490654205607476	0.6923076923076923
commissioned_T070_A032	196	26	1712	196	7.538461538461538	0.7806122448979592	0.18691588785046728	0.10455607476635514	0.0741822429906542	0.5769230769230769
original_T095_A032	197	26	1712	197	7.576923076923077	0.7868020304568528	0.1308411214953271	0.07651869158878505	0.055490654205607476	0.6923076923076923
commissioned_T070_A032	197	26	1712	197	7.576923076923077	0.7817258883248731	0.18691588785046728	0.10455607476635514	0.0741822429906542	0.5769230769230769
original_T095_A032	198	26	1712	198	7.615384615384615	0.7878787878787878	0.1314252336448598	0.07710280373831775	0.056074766355140186	0.6923076923076923
commissioned_T070_A032	198	26	1712	198	7.615384615384615	0.7777777777777778	0.18691588785046728	0.10455607476635514	0.0741822429906542	0.5769230769230769
original_T095_A032	199	26	1712	199	7.653846153846154	0.7889447236180904	0.13200934579439252	0.07768691588785047	0.0566588785046729	0.6923076923076923
commissioned_T070_A032	199	26	1712	199	7.653846153846154	0.7738693467336684	0.18691588785046728	0.10455607476635514	0.0741822429906542	0.5769230769230769
original_T095_A032	200	26	1712	200	7.6923076923076925	0.79	0.13200934579439252	0.07768691588785047	0.0566588785046729	0.6923076923076923
commissioned_T070_A032	200	26	1712	200	7.6923076923076925	0.775	0.1875	0.10514018691588785	0.07476635514018691	0.5769230769230769
original_T095_A032	201	26	1712	201	7.730769230769231	0.7860696517412935	0.13200934579439252	0.07768691588785047	0.0566588785046729	0.6923076923076923
commissioned_T070_A032	201	26	1712	201	7.730769230769231	0.7761194029850746	0.18808411214953272	0.10572429906542057	0.07535046728971963	0.5769230769230769
original_T095_A032	202	26	1712	202	7.769230769230769	0.7871287128712872	0.13200934579439252	0.07768691588785047	0.0566588785046729	0.6923076923076923
commissioned_T070_A032	202	26	1712	202	7.769230769230769	0.7772277227722773	0.1886682242990654	0.10630841121495327	0.07593457943925233	0.5769230769230769
original_T095_A032	203	26	1712	203	7.8076923076923075	0.7881773399014779	0.13259345794392524	0.07827102803738317	0.05724299065420561	0.6923076923076923
commissioned_T070_A032	203	26	1712	203	7.8076923076923075	0.7733990147783252	0.1886682242990654	0.10630841121495327	0.07593457943925233	0.5769230769230769
original_T095_A032	204	26	1712	204	7.846153846153846	0.7892156862745098	0.13317757009345793	0.07885514018691589	0.05782710280373832	0.6923076923076923
commissioned_T070_A032	204	26	1712	204	7.846153846153846	0.7696078431372549	0.1886682242990654	0.10630841121495327	0.07593457943925233	0.5769230769230769
original_T095_A032	205	26	1712	205	7.884615384615385	0.7902439024390244	0.13376168224299065	0.0794392523364486	0.05841121495327103	0.6923076923076923
commissioned_T070_A032	205	26	1712	205	7.884615384615385	0.7707317073170732	0.18925233644859812	0.10689252336448599	0.07651869158878505	0.5769230769230769
original_T095_A032	206	26	1712	206	7.923076923076923	0.7912621359223301	0.13434579439252337	0.08002336448598131	0.05899532710280374	0.6923076923076923
commissioned_T070_A032	206	26	1712	206	7.923076923076923	0.7718446601941747	0.19217289719626168	0.10981308411214953	0.07710280373831775	0.5769230769230769
original_T095_A032	207	26	1712	207	7.961538461538462	0.7922705314009661	0.13492990654205608	0.08060747663551401	0.05957943925233645	0.6923076923076923
commissioned_T070_A032	207	26	1712	207	7.961538461538462	0.7681159420289855	0.19217289719626168	0.10981308411214953	0.07710280373831775	0.6153846153846154
original_T095_A032	208	26	1712	208	8.0	0.7932692307692307	0.13551401869158877	0.08119158878504673	0.06016355140186916	0.6923076923076923
commissioned_T070_A032	208	26	1712	208	8.0	0.7644230769230769	0.19217289719626168	0.10981308411214953	0.07710280373831775	0.6153846153846154
original_T095_A032	209	26	1712	209	8.038461538461538	0.7894736842105263	0.13551401869158877	0.08119158878504673	0.06016355140186916	0.6923076923076923
commissioned_T070_A032	209	26	1712	209	8.038461538461538	0.7607655502392344	0.19217289719626168	0.10981308411214953	0.07710280373831775	0.6538461538461539
original_T095_A032	210	26	1712	210	8.076923076923077	0.7857142857142857	0.13551401869158877	0.08119158878504673	0.06016355140186916	0.7307692307692307
commissioned_T070_A032	210	26	1712	210	8.076923076923077	0.7619047619047619	0.19217289719626168	0.10981308411214953	0.07710280373831775	0.6538461538461539
original_T095_A032	211	26	1712	211	8.115384615384615	0.7867298578199052	0.13551401869158877	0.08119158878504673	0.06016355140186916	0.7307692307692307
commissioned_T070_A032	211	26	1712	211	8.115384615384615	0.7630331753554502	0.1933411214953271	0.11098130841121495	0.07768691588785047	0.6538461538461539
original_T095_A032	212	26	1712	212	8.153846153846153	0.7877358490566038	0.1360981308411215	0.08177570093457943	0.06074766355140187	0.7307692307692307
commissioned_T070_A032	212	26	1712	212	8.153846153846153	0.7594339622641509	0.1933411214953271	0.11098130841121495	0.07768691588785047	0.6923076923076923
original_T095_A032	213	26	1712	213	8.192307692307692	0.7887323943661971	0.1366822429906542	0.08235981308411215	0.06133177570093458	0.7307692307692307
commissioned_T070_A032	213	26	1712	213	8.192307692307692	0.7605633802816901	0.1939252336448598	0.11156542056074767	0.07827102803738317	0.6923076923076923
original_T095_A032	214	26	1712	214	8.23076923076923	0.7850467289719626	0.1366822429906542	0.08235981308411215	0.06133177570093458	0.7307692307692307
commissioned_T070_A032	214	26	1712	214	8.23076923076923	0.7570093457943925	0.19450934579439252	0.11156542056074767	0.07827102803738317	0.6923076923076923
original_T095_A032	215	26	1712	215	8.26923076923077	0.786046511627907	0.13726635514018692	0.08294392523364486	0.06191588785046729	0.7307692307692307
commissioned_T070_A032	215	26	1712	215	8.26923076923077	0.7581395348837209	0.19509345794392524	0.11214953271028037	0.07885514018691589	0.6923076923076923
original_T095_A032	216	26	1712	216	8.307692307692308	0.7824074074074074	0.13726635514018692	0.08294392523364486	0.06191588785046729	0.7307692307692307
commissioned_T070_A032	216	26	1712	216	8.307692307692308	0.7592592592592593	0.19509345794392524	0.11214953271028037	0.07885514018691589	0.6923076923076923
original_T095_A032	217	26	1712	217	8.346153846153847	0.783410138248848	0.1378504672897196	0.08352803738317757	0.0625	0.7307692307692307
commissioned_T070_A032	217	26	1712	217	8.346153846153847	0.7557603686635944	0.19567757009345793	0.11214953271028037	0.07885514018691589	0.6923076923076923
original_T095_A032	218	26	1712	218	8.384615384615385	0.7844036697247706	0.1378504672897196	0.08352803738317757	0.0625	0.7307692307692307
commissioned_T070_A032	218	26	1712	218	8.384615384615385	0.7522935779816514	0.19567757009345793	0.11214953271028037	0.07885514018691589	0.6923076923076923
original_T095_A032	219	26	1712	219	8.423076923076923	0.7853881278538812	0.1378504672897196	0.08352803738317757	0.0625	0.7307692307692307
commissioned_T070_A032	219	26	1712	219	8.423076923076923	0.7534246575342466	0.19684579439252337	0.1133177570093458	0.0794392523364486	0.6923076923076923
original_T095_A032	220	26	1712	220	8.461538461538462	0.7818181818181819	0.1378504672897196	0.08352803738317757	0.0625	0.7692307692307693
commissioned_T070_A032	220	26	1712	220	8.461538461538462	0.75	0.19684579439252337	0.1133177570093458	0.0794392523364486	0.6923076923076923
original_T095_A032	221	26	1712	221	8.5	0.7782805429864253	0.1378504672897196	0.08352803738317757	0.0625	0.7692307692307693
commissioned_T070_A032	221	26	1712	221	8.5	0.751131221719457	0.19742990654205608	0.11390186915887851	0.08002336448598131	0.6923076923076923
original_T095_A032	222	26	1712	222	8.538461538461538	0.7792792792792793	0.13843457943925233	0.08411214953271028	0.0630841121495327	0.7692307692307693
commissioned_T070_A032	222	26	1712	222	8.538461538461538	0.7522522522522522	0.19801401869158877	0.11448598130841121	0.08060747663551401	0.6923076923076923
original_T095_A032	223	26	1712	223	8.576923076923077	0.7757847533632287	0.13843457943925233	0.08411214953271028	0.0630841121495327	0.7692307692307693
commissioned_T070_A032	223	26	1712	223	8.576923076923077	0.7533632286995515	0.1985981308411215	0.11507009345794393	0.08119158878504673	0.6923076923076923
original_T095_A032	224	26	1712	224	8.615384615384615	0.7723214285714286	0.13843457943925233	0.08411214953271028	0.0630841121495327	0.7692307692307693
commissioned_T070_A032	224	26	1712	224	8.615384615384615	0.7544642857142857	0.20093457943925233	0.11740654205607477	0.08177570093457943	0.6923076923076923
original_T095_A032	225	26	1712	225	8.653846153846153	0.7733333333333333	0.13843457943925233	0.08411214953271028	0.0630841121495327	0.7692307692307693
commissioned_T070_A032	225	26	1712	225	8.653846153846153	0.7511111111111111	0.20151869158878505	0.11740654205607477	0.08177570093457943	0.6923076923076923
original_T095_A032	226	26	1712	226	8.692307692307692	0.7743362831858407	0.13843457943925233	0.08411214953271028	0.0630841121495327	0.7692307692307693
commissioned_T070_A032	226	26	1712	226	8.692307692307692	0.7522123893805309	0.20151869158878505	0.11740654205607477	0.08177570093457943	0.6923076923076923
original_T095_A032	227	26	1712	227	8.73076923076923	0.775330396475771	0.13843457943925233	0.08411214953271028	0.0630841121495327	0.7692307692307693
commissioned_T070_A032	227	26	1712	227	8.73076923076923	0.748898678414097	0.20210280373831777	0.11740654205607477	0.08177570093457943	0.6923076923076923
original_T095_A032	228	26	1712	228	8.76923076923077	0.7763157894736842	0.13901869158878505	0.084696261682243	0.06366822429906542	0.7692307692307693
commissioned_T070_A032	228	26	1712	228	8.76923076923077	0.75	0.20210280373831777	0.11740654205607477	0.08177570093457943	0.6923076923076923
original_T095_A032	229	26	1712	229	8.807692307692308	0.777292576419214	0.13960280373831777	0.0852803738317757	0.06425233644859812	0.7692307692307693
commissioned_T070_A032	229	26	1712	229	8.807692307692308	0.7467248908296943	0.20268691588785046	0.11740654205607477	0.08177570093457943	0.6923076923076923
original_T095_A032	230	26	1712	230	8.846153846153847	0.7782608695652173	0.13960280373831777	0.0852803738317757	0.06425233644859812	0.7692307692307693
commissioned_T070_A032	230	26	1712	230	8.846153846153847	0.7434782608695653	0.20268691588785046	0.11740654205607477	0.08177570093457943	0.6923076923076923
original_T095_A032	231	26	1712	231	8.884615384615385	0.7792207792207793	0.14018691588785046	0.08586448598130841	0.06483644859813084	0.7692307692307693
commissioned_T070_A032	231	26	1712	231	8.884615384615385	0.7402597402597403	0.20327102803738317	0.11740654205607477	0.08177570093457943	0.7307692307692307
original_T095_A032	232	26	1712	232	8.923076923076923	0.7758620689655172	0.14018691588785046	0.08586448598130841	0.06483644859813084	0.8076923076923077
commissioned_T070_A032	232	26	1712	232	8.923076923076923	0.7413793103448276	0.2038551401869159	0.11799065420560748	0.08235981308411215	0.7307692307692307
original_T095_A032	233	26	1712	233	8.961538461538462	0.776824034334764	0.14077102803738317	0.08644859813084112	0.06542056074766354	0.8076923076923077
commissioned_T070_A032	233	26	1712	233	8.961538461538462	0.7381974248927039	0.2038551401869159	0.11799065420560748	0.08235981308411215	0.7692307692307693
original_T095_A032	234	26	1712	234	9.0	0.7735042735042735	0.14077102803738317	0.08644859813084112	0.06542056074766354	0.8076923076923077
commissioned_T070_A032	234	26	1712	234	9.0	0.7350427350427351	0.2038551401869159	0.11799065420560748	0.08235981308411215	0.8076923076923077
original_T095_A032	235	26	1712	235	9.038461538461538	0.7702127659574468	0.14077102803738317	0.08644859813084112	0.06542056074766354	0.8076923076923077
commissioned_T070_A032	235	26	1712	235	9.038461538461538	0.7319148936170212	0.2044392523364486	0.11799065420560748	0.08235981308411215	0.8076923076923077
original_T095_A032	236	26	1712	236	9.076923076923077	0.7711864406779662	0.14077102803738317	0.08644859813084112	0.06542056074766354	0.8076923076923077
commissioned_T070_A032	236	26	1712	236	9.076923076923077	0.7330508474576272	0.205607476635514	0.1191588785046729	0.08294392523364486	0.8076923076923077
original_T095_A032	237	26	1712	237	9.115384615384615	0.7721518987341772	0.1413551401869159	0.08703271028037383	0.06600467289719626	0.8076923076923077
commissioned_T070_A032	237	26	1712	237	9.115384615384615	0.729957805907173	0.20619158878504673	0.1191588785046729	0.08294392523364486	0.8076923076923077
original_T095_A032	238	26	1712	238	9.153846153846153	0.773109243697479	0.1419392523364486	0.08761682242990654	0.06658878504672897	0.8076923076923077
commissioned_T070_A032	238	26	1712	238	9.153846153846153	0.726890756302521	0.20619158878504673	0.1191588785046729	0.08294392523364486	0.8076923076923077
original_T095_A032	239	26	1712	239	9.192307692307692	0.7740585774058577	0.1425233644859813	0.08820093457943926	0.06717289719626168	0.8076923076923077
commissioned_T070_A032	239	26	1712	239	9.192307692307692	0.7280334728033473	0.20677570093457945	0.11974299065420561	0.08352803738317757	0.8076923076923077
original_T095_A032	240	26	1712	240	9.23076923076923	0.775	0.143107476635514	0.08878504672897196	0.06775700934579439	0.8076923076923077
commissioned_T070_A032	240	26	1712	240	9.23076923076923	0.725	0.20677570093457945	0.11974299065420561	0.08352803738317757	0.8076923076923077
original_T095_A032	241	26	1712	241	9.26923076923077	0.7759336099585062	0.143107476635514	0.08878504672897196	0.06775700934579439	0.8076923076923077
commissioned_T070_A032	241	26	1712	241	9.26923076923077	0.7261410788381742	0.20735981308411214	0.12032710280373832	0.08411214953271028	0.8076923076923077
original_T095_A032	242	26	1712	242	9.307692307692308	0.7768595041322314	0.14369158878504673	0.08936915887850468	0.0683411214953271	0.8076923076923077
commissioned_T070_A032	242	26	1712	242	9.307692307692308	0.7272727272727273	0.20794392523364486	0.12091121495327103	0.084696261682243	0.8076923076923077
original_T095_A032	243	26	1712	243	9.346153846153847	0.7777777777777778	0.14369158878504673	0.08936915887850468	0.0683411214953271	0.8076923076923077
commissioned_T070_A032	243	26	1712	243	9.346153846153847	0.7283950617283951	0.20852803738317757	0.12149532710280374	0.0852803738317757	0.8076923076923077
original_T095_A032	244	26	1712	244	9.384615384615385	0.7786885245901639	0.14369158878504673	0.08936915887850468	0.0683411214953271	0.8076923076923077
commissioned_T070_A032	244	26	1712	244	9.384615384615385	0.7254098360655737	0.2091121495327103	0.12149532710280374	0.0852803738317757	0.8076923076923077
original_T095_A032	245	26	1712	245	9.423076923076923	0.7795918367346939	0.14369158878504673	0.08936915887850468	0.0683411214953271	0.8076923076923077
commissioned_T070_A032	245	26	1712	245	9.423076923076923	0.726530612244898	0.20969626168224298	0.12207943925233646	0.08586448598130841	0.8076923076923077
original_T095_A032	246	26	1712	246	9.461538461538462	0.7764227642276422	0.14369158878504673	0.08936915887850468	0.0683411214953271	0.8076923076923077
commissioned_T070_A032	246	26	1712	246	9.461538461538462	0.7235772357723578	0.20969626168224298	0.12207943925233646	0.08586448598130841	0.8076923076923077
original_T095_A032	247	26	1712	247	9.5	0.7732793522267206	0.14369158878504673	0.08936915887850468	0.0683411214953271	0.8076923076923077
commissioned_T070_A032	247	26	1712	247	9.5	0.7206477732793523	0.20969626168224298	0.12207943925233646	0.08586448598130841	0.8076923076923077
original_T095_A032	248	26	1712	248	9.538461538461538	0.7741935483870968	0.14369158878504673	0.08936915887850468	0.0683411214953271	0.8076923076923077
commissioned_T070_A032	248	26	1712	248	9.538461538461538	0.7217741935483871	0.2108644859813084	0.12324766355140188	0.08644859813084112	0.8076923076923077
original_T095_A032	249	26	1712	249	9.576923076923077	0.7751004016064257	0.14369158878504673	0.08936915887850468	0.0683411214953271	0.8076923076923077
commissioned_T070_A032	249	26	1712	249	9.576923076923077	0.7188755020080321	0.21144859813084113	0.12324766355140188	0.08644859813084112	0.8076923076923077
original_T095_A032	250	26	1712	250	9.615384615384615	0.776	0.14427570093457945	0.08995327102803738	0.0689252336448598	0.8076923076923077
commissioned_T070_A032	250	26	1712	250	9.615384615384615	0.72	0.21203271028037382	0.12383177570093458	0.08703271028037383	0.8076923076923077
original_T095_A032	251	26	1712	251	9.653846153846153	0.7768924302788844	0.14427570093457945	0.08995327102803738	0.0689252336448598	0.8076923076923077
commissioned_T070_A032	251	26	1712	251	9.653846153846153	0.7211155378486056	0.21261682242990654	0.1244158878504673	0.08761682242990654	0.8076923076923077
original_T095_A032	252	26	1712	252	9.692307692307692	0.7738095238095238	0.14427570093457945	0.08995327102803738	0.0689252336448598	0.8076923076923077
commissioned_T070_A032	252	26	1712	252	9.692307692307692	0.7222222222222222	0.21320093457943926	0.125	0.08820093457943926	0.8076923076923077
original_T095_A032	253	26	1712	253	9.73076923076923	0.7747035573122529	0.14485981308411214	0.0905373831775701	0.06950934579439252	0.8076923076923077
commissioned_T070_A032	253	26	1712	253	9.73076923076923	0.7233201581027668	0.21320093457943926	0.125	0.08820093457943926	0.8076923076923077
original_T095_A032	254	26	1712	254	9.76923076923077	0.7755905511811023	0.14544392523364486	0.0911214953271028	0.07009345794392523	0.8076923076923077
commissioned_T070_A032	254	26	1712	254	9.76923076923077	0.7244094488188977	0.21320093457943926	0.125	0.08820093457943926	0.8076923076923077
original_T095_A032	255	26	1712	255	9.807692307692308	0.7764705882352941	0.14602803738317757	0.09170560747663552	0.07067757009345794	0.8076923076923077
commissioned_T070_A032	255	26	1712	255	9.807692307692308	0.7254901960784313	0.21436915887850466	0.1261682242990654	0.08878504672897196	0.8076923076923077
original_T095_A032	256	26	1712	256	9.846153846153847	0.7734375	0.14602803738317757	0.09170560747663552	0.07067757009345794	0.8076923076923077
commissioned_T070_A032	256	26	1712	256	9.846153846153847	0.72265625	0.21436915887850466	0.1261682242990654	0.08878504672897196	0.8076923076923077
original_T095_A032	257	26	1712	257	9.884615384615385	0.7704280155642024	0.1466121495327103	0.09170560747663552	0.07067757009345794	0.8076923076923077
commissioned_T070_A032	257	26	1712	257	9.884615384615385	0.7198443579766537	0.21436915887850466	0.1261682242990654	0.08878504672897196	0.8076923076923077
original_T095_A032	258	26	1712	258	9.923076923076923	0.7674418604651163	0.1466121495327103	0.09170560747663552	0.07067757009345794	0.8076923076923077
commissioned_T070_A032	258	26	1712	258	9.923076923076923	0.7170542635658915	0.21436915887850466	0.1261682242990654	0.08878504672897196	0.8461538461538461
original_T095_A032	259	26	1712	259	9.961538461538462	0.7644787644787645	0.1466121495327103	0.09170560747663552	0.07067757009345794	0.8076923076923077
commissioned_T070_A032	259	26	1712	259	9.961538461538462	0.7142857142857143	0.21495327102803738	0.1261682242990654	0.08878504672897196	0.8461538461538461
original_T095_A032	260	26	1712	260	10.0	0.7653846153846153	0.14719626168224298	0.09228971962616822	0.07126168224299065	0.8076923076923077
commissioned_T070_A032	260	26	1712	260	10.0	0.7153846153846154	0.2155373831775701	0.12675233644859812	0.08936915887850468	0.8461538461538461
original_T095_A032	261	26	1712	261	10.038461538461538	0.7662835249042146	0.14719626168224298	0.09228971962616822	0.07126168224299065	0.8076923076923077
commissioned_T070_A032	261	26	1712	261	10.038461538461538	0.7126436781609196	0.2155373831775701	0.12675233644859812	0.08936915887850468	0.8461538461538461
original_T095_A032	262	26	1712	262	10.076923076923077	0.767175572519084	0.1477803738317757	0.09287383177570094	0.07184579439252337	0.8076923076923077
commissioned_T070_A032	262	26	1712	262	10.076923076923077	0.7099236641221374	0.2155373831775701	0.12675233644859812	0.08936915887850468	0.8461538461538461
original_T095_A032	263	26	1712	263	10.115384615384615	0.7642585551330798	0.15478971962616822	0.09287383177570094	0.07184579439252337	0.8076923076923077
commissioned_T070_A032	263	26	1712	263	10.115384615384615	0.7072243346007605	0.2161214953271028	0.12675233644859812	0.08936915887850468	0.8461538461538461
original_T095_A032	264	26	1712	264	10.153846153846153	0.7651515151515151	0.15478971962616822	0.09287383177570094	0.07184579439252337	0.8076923076923077
commissioned_T070_A032	264	26	1712	264	10.153846153846153	0.7045454545454546	0.2161214953271028	0.12675233644859812	0.08936915887850468	0.8461538461538461
original_T095_A032	265	26	1712	265	10.192307692307692	0.7660377358490567	0.15537383177570094	0.09345794392523364	0.07242990654205607	0.8076923076923077
commissioned_T070_A032	265	26	1712	265	10.192307692307692	0.7018867924528301	0.2161214953271028	0.12675233644859812	0.08936915887850468	0.8461538461538461
original_T095_A032	266	26	1712	266	10.23076923076923	0.7669172932330827	0.15537383177570094	0.09345794392523364	0.07242990654205607	0.8076923076923077
commissioned_T070_A032	266	26	1712	266	10.23076923076923	0.7030075187969925	0.2161214953271028	0.12675233644859812	0.08936915887850468	0.8461538461538461
original_T095_A032	267	26	1712	267	10.26923076923077	0.7677902621722846	0.15537383177570094	0.09345794392523364	0.07242990654205607	0.8076923076923077
commissioned_T070_A032	267	26	1712	267	10.26923076923077	0.700374531835206	0.2167056074766355	0.12675233644859812	0.08936915887850468	0.8461538461538461
original_T095_A032	268	26	1712	268	10.307692307692308	0.7649253731343284	0.15537383177570094	0.09345794392523364	0.07242990654205607	0.8076923076923077
commissioned_T070_A032	268	26	1712	268	10.307692307692308	0.7014925373134329	0.21728971962616822	0.12733644859813084	0.08995327102803738	0.8461538461538461
original_T095_A032	269	26	1712	269	10.346153846153847	0.7657992565055762	0.15595794392523366	0.09404205607476636	0.07301401869158879	0.8076923076923077
commissioned_T070_A032	269	26	1712	269	10.346153846153847	0.6988847583643123	0.21728971962616822	0.12733644859813084	0.08995327102803738	0.8461538461538461
original_T095_A032	270	26	1712	270	10.384615384615385	0.7666666666666667	0.15654205607476634	0.09462616822429906	0.07359813084112149	0.8076923076923077
commissioned_T070_A032	270	26	1712	270	10.384615384615385	0.7	0.21728971962616822	0.12733644859813084	0.08995327102803738	0.8461538461538461
original_T095_A032	271	26	1712	271	10.423076923076923	0.7675276752767528	0.15654205607476634	0.09462616822429906	0.07359813084112149	0.8076923076923077
commissioned_T070_A032	271	26	1712	271	10.423076923076923	0.6974169741697417	0.21787383177570094	0.12733644859813084	0.08995327102803738	0.8461538461538461
original_T095_A032	272	26	1712	272	10.461538461538462	0.7683823529411765	0.15654205607476634	0.09462616822429906	0.07359813084112149	0.8076923076923077
commissioned_T070_A032	272	26	1712	272	10.461538461538462	0.6985294117647058	0.21787383177570094	0.12733644859813084	0.08995327102803738	0.8461538461538461
original_T095_A032	273	26	1712	273	10.5	0.7655677655677655	0.15654205607476634	0.09462616822429906	0.07359813084112149	0.8076923076923077
commissioned_T070_A032	273	26	1712	273	10.5	0.6959706959706959	0.21787383177570094	0.12733644859813084	0.08995327102803738	0.8461538461538461
original_T095_A032	274	26	1712	274	10.538461538461538	0.7627737226277372	0.15654205607476634	0.09462616822429906	0.07359813084112149	0.8076923076923077
commissioned_T070_A032	274	26	1712	274	10.538461538461538	0.6970802919708029	0.21845794392523366	0.12792056074766356	0.0905373831775701	0.8461538461538461
original_T095_A032	275	26	1712	275	10.576923076923077	0.7636363636363637	0.15712616822429906	0.09521028037383178	0.0741822429906542	0.8076923076923077
commissioned_T070_A032	275	26	1712	275	10.576923076923077	0.6945454545454546	0.21845794392523366	0.12792056074766356	0.0905373831775701	0.8461538461538461
original_T095_A032	276	26	1712	276	10.615384615384615	0.7644927536231884	0.15712616822429906	0.09521028037383178	0.0741822429906542	0.8076923076923077
commissioned_T070_A032	276	26	1712	276	10.615384615384615	0.6956521739130435	0.21904205607476634	0.12850467289719625	0.0911214953271028	0.8461538461538461
original_T095_A032	277	26	1712	277	10.653846153846153	0.7653429602888087	0.15712616822429906	0.09521028037383178	0.0741822429906542	0.8076923076923077
commissioned_T070_A032	277	26	1712	277	10.653846153846153	0.6931407942238267	0.21904205607476634	0.12850467289719625	0.0911214953271028	0.8461538461538461
original_T095_A032	278	26	1712	278	10.692307692307692	0.7661870503597122	0.15771028037383178	0.09579439252336448	0.07476635514018691	0.8076923076923077
commissioned_T070_A032	278	26	1712	278	10.692307692307692	0.6906474820143885	0.21904205607476634	0.12850467289719625	0.0911214953271028	0.8461538461538461
original_T095_A032	279	26	1712	279	10.73076923076923	0.7670250896057348	0.15771028037383178	0.09579439252336448	0.07476635514018691	0.8076923076923077
commissioned_T070_A032	279	26	1712	279	10.73076923076923	0.6881720430107527	0.21904205607476634	0.12850467289719625	0.0911214953271028	0.8461538461538461
original_T095_A032	280	26	1712	280	10.76923076923077	0.7678571428571429	0.1582943925233645	0.0963785046728972	0.07535046728971963	0.8076923076923077
commissioned_T070_A032	280	26	1712	280	10.76923076923077	0.6857142857142857	0.21904205607476634	0.12850467289719625	0.0911214953271028	0.8461538461538461
original_T095_A032	281	26	1712	281	10.807692307692308	0.7686832740213523	0.1594626168224299	0.09754672897196262	0.07593457943925233	0.8076923076923077
commissioned_T070_A032	281	26	1712	281	10.807692307692308	0.6868327402135231	0.21904205607476634	0.12850467289719625	0.0911214953271028	0.8461538461538461
original_T095_A032	282	26	1712	282	10.846153846153847	0.7695035460992907	0.16004672897196262	0.09813084112149532	0.07651869158878505	0.8076923076923077
commissioned_T070_A032	282	26	1712	282	10.846153846153847	0.6843971631205674	0.21962616822429906	0.12850467289719625	0.0911214953271028	0.8461538461538461
original_T095_A032	283	26	1712	283	10.884615384615385	0.7703180212014135	0.16063084112149534	0.09871495327102804	0.07710280373831775	0.8076923076923077
commissioned_T070_A032	283	26	1712	283	10.884615384615385	0.6855123674911661	0.22021028037383178	0.12908878504672897	0.09170560747663552	0.8461538461538461
original_T095_A032	284	26	1712	284	10.923076923076923	0.7676056338028169	0.16063084112149534	0.09871495327102804	0.07710280373831775	0.8076923076923077
commissioned_T070_A032	284	26	1712	284	10.923076923076923	0.6830985915492958	0.22021028037383178	0.12908878504672897	0.09170560747663552	0.8461538461538461
original_T095_A032	285	26	1712	285	10.961538461538462	0.7684210526315789	0.16121495327102803	0.09929906542056074	0.07768691588785047	0.8076923076923077
commissioned_T070_A032	285	26	1712	285	10.961538461538462	0.6807017543859649	0.22021028037383178	0.12908878504672897	0.09170560747663552	0.8461538461538461
original_T095_A032	286	26	1712	286	11.0	0.7692307692307693	0.16121495327102803	0.09929906542056074	0.07768691588785047	0.8076923076923077
